id	author name	title catalog	vols	pub date	pub location
101382	Clarke, Richard	Arpasia; or, the wanderer a novel / by the author of the Nabob : in three volumes.	3	1786	London
101576	Pye, Jael Henrietta	Theodosius and Arabella : a novel, in a series of letters / by the late Mrs. Hampden Pye : in two volumes.	2	1786	London
102731		The Widow of Kent, or, The history of Mrs. Rowley : a novel.	2	1788	London
102798-1	Hayley, William	The young widow; or, the history of Cornelia Sedley, in a series of letters.	4	1789	London
102798-2	Hayley, William	The young widow; or, the history of Cornelia Sedley, in a series of letters.	4	1789	London
104121	Smythies	The stage-coach. Containing the character of Mr. Manly, and the history of his fellow-travellers ...	2	1789	Berwick
105725-1	Reeve, Clara	The exiles; or, Memoirs of the Count de Cronstadt. By Clara Reeve ...	3	1788	London
105725-2	Reeve, Clara	The exiles; or, Memoirs of the Count de Cronstadt. By Clara Reeve ...	3	1788	London
105725-3	Reeve, Clara	The exiles; or, Memoirs of the Count de Cronstadt. By Clara Reeve ...	3	1788	London
105744		The History of Captain and Miss Rivers ... [a novel]	3	1787	London
105746	Keir, Elizabeth	The history of Miss Greville ... By the author of Interesting memoirs ...	3	1787	Edinburgh
105788		Memoirs of Charles Townly / (written by himself) : in three volumes.	3	1789	Dublin
105802		The Man of benevolence.	1	1789	London
105881	Palmer, Charlotte	Female stability, or, The history of Miss Belville : in a series of letters / by the late Miss Palmer.	4	1785	Dublin
105979	Norman, Elizabeth	The child of woe : a novel / by Mrs. Elizabeth Norman : in three volumes.	3	1789	London
105986	Smith, Charlotte Turner	Ethelinde, or The recluse of the lake / by Charlotte Smith : in five volumes.	5	1789	London
105995		Camilla, or The correspondence of a deceased friend : in three volumes.	3	1788	Holborn
106006	Gibbes, Phoebe	The niece, or The history of Sukey Thornby : a novel, in three volumes / by Mrs. P. Gibbes, author of the History of Lady Louisa Stroud.	3	1788	London
106010	Johnson	Juliana : a novel / by the author of Francis, the philanthropist : in three volumes.	3	1786	London
106014-1	Lee, Sophia	The recess, or A tale of other times / by the author of the Chapter of accidents.	3	1787	London
106014-2	Lee, Sophia	The recess, or A tale of other times / by the author of the Chapter of accidents.	3	1787	London
106016	Mackenzie, Anna Maria	Retribution : a novel / by the author of the Gamesters, &c. : in three volumes.	3	1788	London
106033	Burney, Fanny	Cecilia; or, Memoirs of an heiress. By the author of Evelina.	5	1784	London
106298	Brooke, Frances	The history of Lady Julia Mandeville : in two volumes / by the translator of Lady Catesby letters.	2	1788	London
106552	C----	Belinda, or, The fair fugitive : a novel / by Mrs. C---- : in two volumes.	2	1789	London
106616	Heriot, John	The sorrows of the heart : a novel, in two volumes.	2	1787	London
106688	Todd, Elizabeth	The history of Lady Caroline Rivers : in a series of letters, in two volumes / by Miss Elizabeth Todd.	2	1788	London
106711	Nicholson	The village of Martindale : a novel, in two volumes.	2	1787	London
106811-2	Cumberland, Richard	Arundel / by the author of the Observer.	2	1789	London
106819		Illusions of sentiment : a descriptive and historic novel.	1	1788	London
106820		The School for fathers, or The victim of a curse : a novel containing authentic memoirs and anecdotes, with historical facts : in two volumes.	2	1788	Dublin
106972	White, James	Earl Strongbow, or, The history of Richard de Clare and the beautiful Geralda : in two volumes.	2	1789	London
107393-1	Thomson, William	The Man in the moon; or, Travels into the lunar regions by the Man of the people.	2	1783	London
107393-2	Thomson, William	The Man in the moon; or, Travels into the lunar regions by the Man of the people.	2	1783	London
107624		The Triumphs of fortitude : a novel, in a series of letters : in two volumes.	2	1789	London
107701	Nicholson	Orlando and Seraphina : a Turkish story.	2	1787	London
107711		Saint Julian\\\'s Abbey : a novel, in a series of letters : in two volumes.	2	1788	London
107724	Author of the Bastard	Death\\\'s a friend : a novel / by the author of the Bastard, &c., &c.	2	1788	London
107726	Author of Eliza Cleland	The predestined wife, or Force of prejudice : a novel, in a series of letters / by the author of Edward and Sophia, Powis Castle, and Eliza Cleland : in two volumes.	2	1789	London
107728	Bennett	Agnes De-Courci : a domestic tale, in two volumes / by Mrs. Bennett ...	2	1789	Dublin
1341181	Paulding, James Kirke	A sketch of Old England / by a New-England man. In two volumes.	2	1822	New York
161049-2	Fielding, Henry	The works of Henry Fielding, esq.; with the life of the author.	10	1784	London
161798	Montolieu, Isabelle de	Caroline of Lichtfield : a novel ; translated from the French by Thomas Holcroft.	3	1786	London
161806	Montolieu, Isabelle de	Caroline of Lichtfield : a novel ; translated from the French by Thomas Holcroft.	3	1786	London
162466	Mackenzie, Anna Maria	The gamesters : a novel, in two volumes / by the authoress of Burton-Wood and Joseph.	2	1786	Dublin
162702	Arnaud, FrancÃßois-Thomas-Marie de Baculard d\'	Warbeck : a pathetic tale, in two volumes.	2	1786	London
163856	James, William	The letters of Charlotte, during her connexion with Werter.	2	1786	Dublin
163997	Fielding, Sarah	The history of Ophelia / published by the author of David Simple.	2	1787	London
164001	Trusler, John	Modern times, or, The adventures of Gabriel Outcast / supposed to be written by himself, in imitation of Gil Blas.	3	1786	London
164282	Bennett	Anna, or, Memoirs of a Welch heiress : interspersed with anecdotes of a nabob : in four volumes.	4	1786	London
1746796	Le Sage, Alain-RenÈ	The adventures of Gil Blas of Santillane : a new translation by the author of Roderick Random : adorned with 33 cuts, neatly engraved : in four volumes.	4	1782	London
1798428		The minor, or History of George O\\\'Nial, Esq..	2	1788	London
1798766	Johnstone, Charles	The adventures of Anthony Varnish, or, A peep at the manners of society / by an adept.	3	1786	London
1799034	Hawke, Cassandra	Julia de Gramont / by the right honorable Lady H**** in two volumes.	2	1788	London
1799123	Hervey, Elizabeth	Melissa and Marcia, or, The sisters : a novel.	2	1788	London
1800288		The amicable Quixote, or, The enthusiasm of friendship.	4	1788	London
1800399		The life and adventures of Anthony Leger, Esq., or, The man of shifts.	3	1789	London
190185	Lennox, Charlotte	Henrietta / by Mrs. Lennox : in two volumes.	1	1787	London
208314	Pigott, Harriet	Excessive sensibility, or The history of Lady St. Laurence : a novel.	2	1787	London
3136144	Swift, Jonathan	The travels of Lemuel Gulliver into several remote nations of the world : Who was first a surgeon, and then a captain of several ships : In four parts.	1	1787	Falkirk
3441301		Gulliver revived : containing singular travels, campaigns, voyages, and adventures in Russia, the Caspian Sea, Iceland, Turkey, Egypt, Gibralter, up the Mediterranean, on the Atlantic Ocean, and through the centre of Mount Etna into the South Sea : also, an Account of a voyage into the moon and Dog-star : with many extraordinary particulars relative to the cooking animal in those planets, which are here called the human species / by Baron Munchausen.	1	1788	Dublin
3445990	Sterne, Laurence	The life and opinions of Tristram Shandy, gentleman.	6	1782	London
3450187	A Lady	The Platonic guardian, or, History of an orphan / By a lady.	1	1788	Dublin
35225-1	Smith, Charlotte Turner	Emmeline, the orphan of the castle.	4	1788	London
35225-2	Smith, Charlotte Turner	Emmeline, the orphan of the castle.	4	1788	London
3768971	Heliodorus	The adventures of Theagenes and Chariclea : a romance / translated from the Greek of Heliodorus.	2	1789	London
3769976	Darton, William	Little truths better than great fables : containing information on divers subjects, for the instruction of children : Illustrated with copper-plates.	2	1800	Philadelphia
4785227	Berkeley, George Monck	Heloise, or, The siege of Rhodes : a legendary tale / by the author of Maria, or, The generous rustic.	2	1788	London
57961	Hughes	Caroline, or The diversities of fortune : a novel, in three volumes.	3	1787	London
595131	Helme, Elizabeth	Louisa; or, The cottage on the moor.	2	1787	London
596561	Gueullette, Thomas-Simon	Peruvian tales : related in one thousand and one hours, by one of the select virgins of Cusco, to the Ynca of Peru, to dissuade him from a resolution he had taken to destroy himself by poison. / translated from the French by Samuel Humphreys ...	3	1786	London
87232-2	Moore, John	Zeluco. Various views of human nature taken from life and manners, foreign and domestic ...	2	1789	London
87246	Mathews, Charles	Argus; the house-dog at Eadlip. Memoirs in a family correspondence, by the author of Constance and The pharos ...	3	1789	London
88720	Wollstonecraft, Mary	Original stories from real life : with conversations, calculated to regulate the affections and form the mind to truth and goodness.	1	1788	London
5942278	Lyttelton, George Lyttelton	Letters from a Persian in England, to his friend at Ispahan / by George Lord Lyttelton.	1	1785	London
1752858	Equiano, Olaudah	The interesting narrative of the life of Olaudah Equiano, or Gustavus Vassa, the African / written by himself.	1	1792	Edinburgh
102829	Trenck, Friedrich	The life of Frederick, Baron Trenck / written by himself, and translated from the German ...	2	1788	London
ocm78091842 		Adelaide de Grammont : a romance of the fifteenth century.	1	1804	England
ocn476765648		The Adventures of a pin : supposed to be related by himself, herself, or itself.	1	1796	London
ocm40688589 		Agnes : or, The triumph of principle.	1	1822	London
ocn484442023	Bage, Robert	The fair Syrian : a novel / by the author of Mount Henneth, and Barham Downs ; in two volumes.	2	1787	London
ocm06756321 		Brambleton hall : a novel, being a sequel to the celebrated expedition of Humphrey Clinker, by Tobias Smollet.	1	1818	London
ocm13313695 	Bray	Fitz of Fitz-Ford; a legend of Devon.	3	1830	London
ocm40733633 	Brown, William Hill	The power of sympathy, or, The triumph of nature founded in truth : in two volumes.	2	1789	Boston
ocm02861722 	Brunton, Mary	Discipline; a novel by the author of ""Self-control."	3	1814	Edinburgh
ocm06536542 	Brunton, Mary	Self-control: a novel.	3	1811	Edinburgh
ocn486073979	Burney, Sarah Harriet	Traits of nature / by Miss Burney, author of Clarentine, &c.	5	1812	London
ocm52981134 	Burney, Sarah Harriet	Traits of nature, by Miss Burney, author of Clarentine, &c. In five volumes.	5	1813	London
ocn270121854	Chetwode	Blue-stocking hall.	3	1827	London
ocn480433456	Collyer, Mary	The death of Cain : in five books ; according to the manner of The death of Abel by Mr. Gessner.	1	1813	London
ocn123448855	Maintenon	The express : a novel.	3	1819	London
ocn482649224	Dibdin, Charles	Hannah Hewit ; or, the female Crusoe : being the history of a woman [...] who [...] was cast away in the Grosvenor East-Indiaman and became for three years the sole inhabitant of an island in the South Seas / supposed to be written by herself [...]	3	1792	London
ocm02892878 	Eaton, Charlotte A	Continental adventures : a novel.	3	1826	London
ocm21212908 	Ferrier, Susan	Marriage, a novel. : In three volumes.	3	1818	Edinburgh
ocm00621029 	Ferrier, Susan	The inheritance, by the author of Marriage. In three volumes.	3	1824	Edinburgh
ocn607607606	Galt, John	Lawrie Todd, or, The settlers in the woods / by John Galt.	3	1830	London
ocn940098594	Galt, John	Rothelan : a romance of the English histories / by the author of Annals of the parish; Ringan Gilhaize; The spaewife; &c.	3	1824	Edinburgh
ocm52859548 	Gunning	Delves, a Welch Tale. By Mrs. Gunning.	2	1796	London
ocm43297821 	Gunning	The gipsy countess: : a novel. / By Miss Gunning. ; In two volumes.	2	1799	Dublin
ocm12862142 	Kelty, Mary Ann	Osmond; a tale by the author of ""The favourite of nature."	3	1822	London
ocm06853360 	Kelty, Mary Ann	Trials; a tale. By the author of ""The favourite of nature"" ..."	3	1824	London
ocm04294241 		Caroline Ormsby ; or, The real Lucilla: a tale for the female sex. Interspersed with sketches moral and religious.	1	1810	London
ocn931590936	Kennedy, Grace	Dunallan ; or, Know what you judge : a story / by the author of ""The decision."	3	1825	Edinburgh
ocn228695081	Kennedy, Grace	Philip Colville, or, A covenanter\\\'s story : unfinished / by the Author of ""The decision,"" ""Father Clement,"" &c. &c."	1	1825	Edinburgh
ocm14975239 	Author of Silvanella	Lady Jane\\\'s pocket : a novel / by the author of Silvanella, or, The gipsey.	4	1815	London
ocm13226312 	Lester, Elizabeth B	The Quakers; a tale.	1	1817	London
ocn841534744	Lewis, M. G	The monk: a romance.	3	1796	London
ocm04739245 	Lewis, M. G	Romantic tales, by M.G. Lewis ...	4	1808	London
ocm37033335 	Lewis, M. G	Tales of wonder. Containing: The castle of enchantment; or, The mysterious deception. The robber\\\'s daughter; or, The magic legacy; and the enchanted knight.	1	1801	London
ocm16348484 		Love and satire: containing the sarcastic correspondence of Julius and Eliza. To which is prefixed, a few brief memoirs of an unfortunate lover [...]	1	1805	London
ocm10847141 	Mant, Alicia Catherine	Caroline Lismore, or, The errors of fashion : a tale / by Alicia Catherine Mant ...	1	1815	Southhampton
ocm29104507 	Mant, Alicia Catherine	Ellen, or, The young godmother : a tale for youth / by a young lady.	1	1812	Southampton
ocm06925160 	Maturin, Charles Robert	The Albigenses, a romance. By the author of ""Bertram,"" a tragedy: ""Woman; or, Pour et contre, "" &c. ..."	4	1824	London
ocm06929107 	Maturin, Charles Robert	Fatal revenge ; or, The family of Montorio. : a romance. / by Dennis Jasper Murphy. ; In three volumes.	3	1807	London
ocm20682925 	Maturin, Charles Robert	The wild Irish boy; a novel, by the author of Fatal Revenge ... etc.	4	1824	London
ocn810531182		Women : or, Pour et contre: a tale, by the author of \\\'Bertram\\\' &c. ... In three volumes ...	3	1818	Edinburgh
ocn271241011	Meltzer, Adolph Heinrich	Laura, or, The influence of a kiss / bij A.H. Geszner ; translated from the German.	1	1796	London
ocm02060360 	Jackson, Daniel	The asylum; or, Alonzo and Melissa. An American tale, founded on fact. By I. Mitchell.	2	1811	Poughkeepsie,
ocm09838110 	Lamb, Charles	Mrs. Leicester\\\'s school, or, The history of several young ladies : related by themselves.	1	1810	London
ocm06959518 	O\'Keeffe, Adelaide	Zenobia, queen of Palmyra; a narrative, founded on history ... By the author of Patriarchal times ...	2	1824	London
ocm04300840 	Peacock, Thomas Love	The misfortunes of Elphin, by the author of Headlong Hall.	1	1829	London
ocm08438237 	Peacock, Thomas Love	Headlong hall.	1	1816	London
ocm02494528 	Peacock, Thomas Love	Maid Marian / by the author of Headlong Hall [i.e. Thomas Love Peacock].	1	1822	London
ocm06968795 	Peacock, Thomas Love	Nightmare Abbey: / by the author of Headlong Hall.	1	1818	London
ocm13440754 	Peacock, Lucy	The adventures of the six princesses of Babylon, in their travels to the temple of virtue : an allegory : dedicated, by permission to her Royal Highness the Princess Mary.	1	1785	London
ocm10503613 	Picard, L.-B	The Gil Blas of the Revolution / by L.-B. Picard.	3	1825	London
ocm17381477 	Pigott, Harriet	Robert and Adela, or, The rights of women best maintained by the sentiments of nature.	3	1795	London
ocm14032243 	Porter, Anna Maria	Don Sebastian; or, The House of Braganza an historical romance ... by Miss Anna Maria Porter.	4	1809	London
ocm03596752 	Porter, Anna Maria	The fast of St. Magdalen : a romance / by Anna Maria Porter.	3	1818	London
ocm06989179 	Porter, Anna Maria	Honor O\\\'Hara. A novel ... By Miss A.M. Porter ...	3	1826	London
ocm06977684 	Porter, Anna Maria	The Hungarian brothers ... By Miss Anna Maria Porter ...	3	1807	London
ocm01336923 	Porter, Anna Maria	The knight of St. John, a romance, by Miss Anna Maria Porter ...	3	1817	London
ocm06977863 	Porter, Anna Maria	The lake of Killarney: a novel ... By Anna Maria Porter ...	3	1804	London
ocm49835584 	Porter, Anna Maria	Octavia / by Anna Maria Porter.	3	1798	London
ocm06972377 	Porter, Anna Maria	The recluse of Norway. By Miss Anna Maria Porter ...	4	1814	London
ocm06976739 	Porter, Anna Maria	Roche-blanche; or, The hunters of the Pyrenees. A romance. By Miss Anna Maria Porter ...	3	1822	London
ocm06972448 	Porter, Anna Maria	The village of Mariendorpt. A tale. By Miss Anna Maria Porter ...	4	1821	London
ocm63548219 	Porter, Anna Maria	The village of Mariendorpt : a tale / by Miss Anna Maria Porter.	2	1821	New York
ocm47896198 	Radcliffe, Ann Ward	Manfroné; or, The one-handed monk. A romance.	4	1819	London
ocm05062980 	Radcliffe, Ann Ward	A Sicilian romance / by the authoress of The castles of Athlin and Dunbayne [i.e. A.W. Radcliffe].	2	1790	London
ocm27442362 	Reeve, Clara	Destination, or, Memoirs of a private family / by Clara Reeve ...	2	1799	Dublin
ocm24619819 	Reeve, Clara	The old English baron : a Gothic story.	1	1784	London
ocm48799180 	Robinson, Mary	Angelina : a novel / by Mary Robinson.	3	1813	London
ocm07021553 	Robinson, Mary	Hubert de Sevrac, a romance of the eighteenth century; by Mary Robinson ...	3	1796	London
ocm50543021 	Robinson, Mary	The natural daughter : with portraits of the Leadenhead family : a novel / by Mrs. Robinson.	2	1799	London
ocm07020267 	Robinson, Mary	Walsingham; or, The pupil of nature. A domestic story. By Mary Robinson ...	4	1797	London
ocm07026767 	Roche, Regina Maria	The children of the abbey : a tale.	5	1807	Paris
ocm07026880 	Roche, Regina Maria	Contrast / by Regina Maria Roche.	3	1828	London
ocm07032000 	Roche, Regina Maria	The Munster cottage boy. A tale ... By Regina Maria Roche ...	4	1820	London
ocn482476225	Roche, Regina Maria	Nocturnal visit : a tale / By Maria Regina Roche.	4	1800	London
ocm10448517 	Roche, Regina Maria	Trecothick bower; or, The lady of the west country. A tale ... By Regina Maria Roche ...	2	1816	Philadelphia
ocn482470676	Roche, Regina Maria	The vicar of Lansdowne, or, Country quarters / by Regina Maria Roche.	2	1802	Baltimore
ocm18056772	Ross	The balance of comfort, or, The old maid and married woman : a novel / by Mrs. Ross.	3	1817	London
ocm07027666 	Ross	The Marchioness!!! or, ""The matured enchantress"" By Lady."	3	1813	London
ocm13310562 	Sargant, J. A	Ringstead Abbey, or, The stranger\\\'s grave : with other tales / by J.A. Sargant.	1	1830	London
ocn892596217	Sarrazin, Adrien de	Bardouc, or, The goat-herd of Mount Taurus : an Eastern tale / translated from the French of Adrien de Sarrazin.	1	1815	London
ocm50917140 	Satchel, John	Thornton Abbey : a series of letters on religious subjects.	3	1806	London
ocm13312753 	Scargill, William Pitt	Truckleborough hall; a novel.	3	1827	London
ocm07032578 	Scott, Maria	Winter tales: or, European nights\\\' entertainments. Edited by Maria Scott ...	1	1825	London
ocm38981912 	Scott, Walter	The fortunes of Nigel / by the author of ""Waverley, Kenilworth,"" &c."	3	1822	Edinburgh
ocn191257087	Scott, Walter	The fortunes of Nigel. / By the author of ""Waverley, Kenilworth,"" &c. ; [One line from Poetry of the Anti-Jacobin] ; Complete in one volume."	1	1822	Boston
ocm25074779 	Scott, Walter	The fortunes of Nigel. / by the author of ""Waverley,"" ""Kenilworth,"" etc. ; in three volumes.."	3	1822	Paris
ocm04635045 	Scott, Walter	The fortunes of Nigel, a romance / by the author of Waverley, Ivanhoe, &c.	2	1822	Philadelphia
ocn265013947		Siberian anecdotes, a novel : In three volumes. Containing real histories and living characters. ...	3	1783	London
ocm08634631 	Sidney, Philip Francis	The ruling passion : a comic story of the sixteenth century / revived, revised, and edited by Philip Francis Sidney.	3	1821	York
ocm07075573 	Smith, Charlotte	The banished man. A novel. By Charlotte Smith ...	4	1794	London
ocm07075706 	Smith, Charlotte	Celestina. A novel ... By Charlotte Smith ...	4	1791	London
ocm07075724 	Smith, Charlotte	Desmond : a novel / by Charlotte Smith.	3	1792	London
ocm07085107 	Smith, Charlotte	Emmeline, the orphan of the castle / by Charlotte Smith ...	4	1788	London
ocm07075758 	Smith, Charlotte	Ethelinde, or The recluse of the lake. By Charlotte Smith ...	5	1789	London
ocm65625364 	Smith	A family story / by Mr. Smith.	3	1800	London
ocm31393385 	Smith, Charlotte	The letters of a solitary wanderer : containing narratives of various description / by Charlotte Smith.	5	1800	London
ocm06883452 	Smith, Charlotte	Marchmont : a novel / by Charlotte Smith.	4	1796	London
ocn877490859	Smith, Charlotte	Montalbert. A novel By Charlotte Smith. In three volumes. ...	3	1795	London
ocm24584830 	Smith, Charlotte	Montalbert : a novel / by Charlotte Smith ; in two volumes, vol. I[-II].	2	1795	Philadelphia
ocn228749189	Smith, Charlotte	The old manor house. A novel, in four volumes. By Charlotte Smith. ...	4	1793	London
ocm07071452 	Smith, Charlotte	The republican\\\'s mistress; a novel founded upon facts. By Charlotte Smith ...	3	1821	London
ocn913379713	Smith, Charlotte	The romance of real life. By Charlotte Smith ...	3	1787	London
ocn252091768	Smith, Charlotte	The wanderings of Warwick / by Charlotte Smith.	1	1794	London
ocm00965816 		Tales of terror : with an introductory dialogue.	1	1801	London
ocm00742172 	Lewis, M. G	Tales of wonder; / written and collected by M.G. Lewis ... ; In two volumes.	2	1801	London
ocm13379341 	Tempest, Basil	The vallies; or, Scenes and thoughts from secluded life.	2	1827	London
ocm09930143 	Temple, Edmond	The life of Pill Garlick; rather a whimsical sort of fellow.	1	1813	London
ocn187451781	Charlotte Elizabeth	The Rockite : an Irish story / by Charlotte Elizabeth.	1	1829	London
ocm70516068 	Trelawney, Anne	Characters at Brighton : a novel in four volumes / by Anne Trelawney, author of The Offspring of Mortimer, & c &c.	4	1808	London
ocm10377134 	Walker, George	The vagabond : a novel / by George Walker.	1	1800	Boston
ocm01180901 	Ward, Catherine G	The cottage on the cliff : a sea-side story / by Catherine G. Ward.	1	1823	London
ocm78001274 	Ward, Catherine G	The daughter of St. Omar : a novel in two volumes / by Catharine G. Ward.	2	1810	London
ocn187453083	Ward, Catherine G	The fisher\\\'s daughter, or The wanderings of Wolf, and the fortunes of Alfred : being the sequel to that so greatly admired and popular work, entitled, the cottage on the cliff, or A seaside story / by Mrs. Catherine G. Ward.	1	1824	London
ocm22774772 	Ward, Catherine G	The forest girl, or, The mountain hut : an original and interesting domestic tale / by Catherine G. Ward.	1	1826	London
ocm21618027 	West, Jane	The advantages of education, or, The history of Maria Williams : a tale for very young ladies / by the author of A gossip\\\'s story, A tale of the times, &c.	2	1803	London
ocm59222208 		The Woman of genius.	3	1821	London
ocm43388336 	Wyss, Johann David	The Swiss family Robinson ; or, Adventures of a father and mother and four sons in a desert island : the genuine progress of the story forming a clear illustration of the first principles of natural history, and many branches of science which most immediately apply to the business of life. : To which are added, notes of reference, explanatory of the subjects treated of. : With plates, and a map of the island.	1	1824	London
428936	Gessner, Salomon	Daphnis: A Poetrical, Paftoral Novel. Translated from the German of Mr. Gessner.	1	1776	London
429311	Johnson, R.	The blossoms of morality : intended for the amusement and instruction of young ladies and gentlemen / by the editor of The looking-glass for the mind.	1	1810	London
429368	Gessner, Salomon	Rural poems: translated from the original German of M. Gesner.	1	1796	London
429890		Monimia : a novel, in two volumes.	2	1791	London
429935	Young lady	Caroline, or The history of Miss Sedley / by a young lady : in two volumes.	2	1787	Dublin
429975		Stellins, or The new Werther : in two volumes.	2	1793	London
430516		The rise and surprising adventures of Donald M\\\'Gregor : a novel.	2	1765	London
430656		The Lady\\\'s miscellany : being a collection of novels, calculated to promote a noble and generous love in both sexes.	2	1760	London
430658	Bolas, Thomas	The English merchant, or, The fatal effects of speculation in the funds / by Thomas Bolas.	2	1795	London
430719		The new novelist, or, Entertaining chronicle : containing the works of the most eminent authors, admired for their literary productions.	1	1795	York
430720	Liomin, Louis-Augustin	The shepherdess of Aranville : a romance / translated from the French of M. Liomin.	1	1794	London
430778	Howard, Thomas	Roman stories, or, The history of the seven wise mistresses of Rome : containing seven days entertainment in many pleasant and witty tales or stories ... / translated from the Italian and embellish\\\'d with many cuts.	1	1700	London
430787	Pigott, Harriet	The labyrinths of life : a novel / by the author of Excessive sensibility, and Fatal follies : in four volumes.	4	1791	London
430829	Haywood, Eliza Fowler	Love in excess, or, The fatal enquiry : a novel / by Mrs. Haywood.	1	1721	London
431003	Friend	The history of Eliza / written by a Friend : in two volumes.	2	1767	London
431005	Mukins, Isaac	The history of Charlotte Villars : a narrative founded on truth, interspersed with a variety of incidents, instructive and entertaining.	1	1756	Dublin
431007	Leprince de Beaumont	The new Clarissa : a true history / by Madame de Beaumont.	2	1769	Dublin
431145		The heroick princes, or, The conscious lovers ... : with eight curious copper plates.	1	1759	London
431188	Cleland, John	The woman of honor : in three volumes.	3	1768	Dublin
431311		The adventures of a hackney coach.	2	1781	London
431313	Carver	The horrors of Oakendale Abbey / by the author of Elizabeth.	1	1797	London
431356	Thomas, Rowley	The frolics of fancy : a familiar epistle, characteristic of Tristram Shandy, to Charles Reynolds, Esq; / by Rowley Thomas.	1	1785	Shrewsbury
431370		The Life of Cassem, the son of Hamid, a noble Arabian : translated from an oriental manuscript.	1	1787	Boston
431897	Norman, Elizabeth	The child of woe : a novel / by Mrs. Elizabeth Norman : in three volumes.	3	1789	London
431923	Richardson, Samuel	The history of Sir Charles Grandison : in a series of letters published from the originals / by the editor of Pamela and Clarissa : in seven volumes.	7	1754	London
431941	Graves, Richard	Euphrosyne, or, Amusements on the road of life / by the author of The spiritual Quixote.	1	1776	London
432037	Haywood, Eliza Fowler	Memoirs of a certain island adjacent to the kingdom of Utopia / written by a celebrated author of that country ; now translated into English.	2	1726	London
432054	Johnson, Samuel	The prince of Abissinia. : A tale.  In two volumes ...	2	1759	London
432067	Lee, Harriet	Canterbury tales ...	5	1797	London
432069	Burney, Frances	Cecilia; or, Memoirs of an heiress. By the author of Evelina.	5	1784	London
432071	Burney, Frances	Camilla: or, A picture of youth. By the author of Evelina, and Cecilia ...	5	1796	London
432074	Johnstone, Charles	The reverie, or A flight to the paradise of fools / published by the editor of The adventures of a guinea : in two volumes.	2	1763	London
432087	Smollett, Tobias George	The adventures of Peregrine Pickle. : In which are included, Memoirs of a lady of quality. In four volumes.	4	1751	London
432088	Bage, Robert	Hermsprong, or, Man as he is not : a novel, in three volumes / by the author of Man as he is.	3	1796	London
432159	Belknap, Jeremy	The foresters, an American tale: being a sequel to the history of John Bull, the clothier. In a series of letters to a friend.	1	1796	Boston
432288	Fielding, Sarah	The history of Ophelia / published by the author of David Simple : in two volumes.	2	1750	London
432290	Scott, Sarah	A description of Millenium Hall and the country adjacent : together with the characters of the inhabitants and such historical anecdotes and reflections as may excite in the reader proper sentiments of humanity and lead the mind to the love of virtue / by a gentleman on his travels.	1	1762	London
432527	Fielding, Henry	Amelia.	4	1752	London
432528	Brown, Charles Brockden	Arthur Mervyn; or, Memoirs of the year 1793.	2	1799	Philadelphia
432561	Smith, Charlotte Turner	Desmond : a novel / by Charlotte Smith.	2	1792	Dublin
432907	Beckford, William	An Arabian tale, from an unpublished manuscript, with notes critical and explanatory.	1	1786	London
432908	Godwin, William	Things as they are; or, The adventures of Caleb Williams. By William Godwin ...	3	1796	London
432910	Mercier, Louis-SeÌbastien	Memoirs of the year two thousand five hundred ... Tr. from the French, by W. Hooper, M. A.	1	1795	Philadelphia
432911	Pye, Henry James	The democrat; or Intrigues and adventures of Jean le Noir, : from his inlistment as a drummer in General Rochembeau\\\'s army, and arrival in Boston, to his being driven from England in 1795, after having borne a conspicuous part in the French Revolution, and after a great variety of enterprizes, hazards and escapes during his stay in England, where he was sent in quality of democratic missionary. : In two volumes. Vol. I[-II]. : [Four lines of verse]	2	1795	New York
432913	Lennox, Charlotte	Henrietta / by the author of The female Quixote : in two volumes.	2	1758	London
435701	Fielding, Sarah	The history of the Countess of Dellwyn : in two volumes / by the author of David Simple.	2	1759	London
435716	Hurd, Richard	Moral and political dialogues: being the substance of several conversations between divers eminent persons of the past and present age; digested by the parties themselves, and now first published from the original mss. with critical and explanatory notes by the editor ..	1	1759	London
435792		Injured innocence : a narrative founded on fact, interspersed with a variety of incidents instructive and entertaining.	1	1759	London
435902	Marivaux, Pierre Carlet de Chamblain de	Pharsamond: or, The new knight-errant. In which is introduced the story of the fair anchoret, with that of Tarmiana and her unfortunate daughter. Written originally in French, by Monsieur de Marivaux ... Tr. by Mr. Lockman ...	2	1750	London
435903	Malory, Thomas	The history of the renowned Prince Arthur, king of Britain; with his life and death, and all his glorious battles.  Likewise, the noble acts and heroic deeds of his valiant knights of the Round Table.	2	1816	London
436163		The Irish emigrant. An historical tale founded on fact, by an Hibernian [pseud.]	2	1817	Winchester, VA.
436337	Hill, John	The adventures of Mr. George Edwards, a creole.	1	1751	London
436392	Tessin, Carl Gustaf	Letters from an old man to a young prince : with the answers / translated from the Swedish ; to which are prefixed those of Her present Majesty to her son.	3	1759	London
436460		London courtship, or, A new road to matrimony : consisting of original letters which passed between a celebrated young lady of the City of London and several of her suitors.	1	1759	London
436547	Gueullette, Thomas-Simon	Tartarian tales, or, A thousand and one quarters of hours / Written in French...by...Mr. Guelletee...The whole now for the first time       translated into English, by Thomas Flloyd.	1	1759	London
436624	Lady	Jemima and Louisa : in which is contain\\\'d several remarkable incidents relating to two ladies of distinguish\\\'d families and fortunes : in a series of letters / by a lady.	1	1759	London
