pub date	author name	title catalog
1813	"Knight, Ellis Cornelia,"	Dinarbas : a tale.
1813	"Lawrence, James"	"The empire of the Nairs,  or, The rights of women : An Utopian romance, in twelve books / by James Lawrence. In four volumes."
1813	"Burney, Sarah Harriet,"	"Traits of nature, by Miss Burney, author of Clarentine, &c. In five volumes."
1813	"Collyer, Mary,"	The death of Cain : in five books ; according to the manner of The death of Abel by Mr. Gessner.
1813	"Robinson, Mary,"	Angelina : a novel / by Mary Robinson.
1813	"Ross,"	"The Marchioness!!! or, """"The matured enchantress"""" By Lady."""
1813	"Temple, Edmond."	The life of Pill Garlick; rather a whimsical sort of fellow.
1814	"Weston, Anna Maria."	"Pleasure and pain, or The fate of Ellen : a novel / by Anna Maria Weston."
1814	"Hawkins, Laetitia Matilda,"	"Rosanne, or, A father\'s labour lost / by Laetitia-Matilda Hawkins."
1814	"Leadbeater, Mary,"	Tales for cottagers : accomodated to the present condition of the Irish peasantry / by Mary Leadbetter and Elizabeth Shakleton.
1814	"Dow, Lorenzo,"	"History of Cosmopolite, or The four volumes of Lorenzo\'s journal, concentrated in one : containing his experience and travels, from childhood to 1814, being upwards of thirty-six years."
1814	"Helme, Elizabeth ;"	"Instructive rambles in London, and the adjacent villages. Designed to amuse the mind, and improve the understanding of youth. By Elizabeth Helm."
1814	"Brunton, Mary,"	Discipline: a novel. By the author of Self-Control.
1814	"West,"	"Alicia de Lacy : an historical romance / by the author of """"The loyalists,"""" &c."""
1814	"Swift, Jonathan,"	"The works of Jonathan Swift D. D., Dean of St. patrick\'s, Dublin : containing additional letters, tracts, and poems, not hitherto published / with notes, and a life of the author, by Sir Walter Scott, bart."
1814	"Swift, Jonathan,"	"The works of Jonathan Swift D. D., Dean of St. patrick\'s, Dublin : containing additional letters, tracts, and poems, not hitherto published / with notes, and a life of the author, by Sir Walter Scott, bart."
1814	"Austen, Jane,"	"Mansfield Park: a novel.  In three volumes. By the author of """"Sense and sensibility"""", and """"Pride and prejudice"""" ..."""
1814		Shakespeare\'s jest book / [edited by Samuel Weller Singer].
1814	"Harington, John,"	"The metamorphosis of Ajax : a cloacinean satire, with the Anatomy and Apology, to which is added, Ulysses upon Ajax."
1814	"Battersby, John"	"Tell-tale sophas : an eclectic fable in three volumes : Founded on anecdotes, foreign and domestic / By John Battersby."
1814	"Corp, Harriet."	"An antidote to the miseries of human life, in the history of the widow Placid and her daughter Rachel / by Harriet Corp."
1814	"Leadbeater, Mary,"	Tales for cottagers : accomodated to the present condition of the Irish peasantry / by Mary Leadbetter and Elizabeth Shakleton.
1814	"Cottin,"	"Elizabeth, or, The exiles of Siberia : A tale founded on facts / From the French of Madame de Cottin, by Mrs. Meeke."
1814	"Hervey, Elizabeth,"	"Amabel, or, Memoirs of a woman of fashion / By Mrs. Hervey."
1814	"Smith, Charlotte Turner,"	"Ethelinde, or, The recluse of the lake : a novel / by Charlotte Smith."
1814	"Morgan,"	"O\'Donnel : a national tale / by Lady Morgan, (late Miss Owenson)."
1814	"Irving, Washington,"	"Salmagundi, or, the whim-whams and opinions of Launcelot Langstaff, Esq. and others."
1814		The Old bachelor.
1814	"Hutton, Catherine,"	The miser married : a novel : in two volumes / by Catherine Hutton.
1814	"Walker, George,"	"The vagabond, or, Practical infidelity : a novel / by George Walker."
1814	"Chateaubriand, FrancÌ§ois-ReneÌÅ,"	"Atala : or, The love and constancy of two savages in the desert / translated from the French of F.A. Chateaubriand by Caleb Bingham."
1814		Comic tales in prose and verse : comprising a selection from the most celebrated authors.
1814	"Cunningham, J. W."	The velvet cushion.
1814	"Corp, Harriet."	"A sequel to the Antidote to the miseries of human life, containing a further account of Mrs. Placid and her daughter Rachel."
1814	"West,"	"Alicia de Lacy : an historical romance / by the author of """"The loyalists,"""" &c."""
1814	"Edgeworth, Maria,"	Patronage / by Maria Edgeworth.
1814	"Meeke, Mary,"	Midnight weddings : a novel / by Mrs. Meeke.
1814	"Roberts,"	Duty : a novel / by the late Mrs. Roberts ... interspersed with poetry and preceded by a character of the author by Mrs. Opie.
1814	"Murray, Hugh,"	"Corasmin, or, The minister : a romance / by the author of the Swiss emigrants."
1814	"Hanway, Mary Ann."	"Christabelle, the maid of Rouen : a novel founded on facts / by Mrs. Hanway."
1814	"Burney, Fanny,"	"The wanderer, or, Female difficulties / by the author of Evelina, Cecilia, and Camilla."
1814	"Burney, Fanny,"	"The wanderer, or, Female difficulties / by Madame d\'Arblay, author of Evelina, Cecilia, and Camilla."
1814	"Porter, Anna Maria,"	The recluse of Norway / by Miss Anna Maria Porter.
1814	"Hawkins, Laetitia Matilda,"	"Rosanne, or, A father\'s labour lost / by Laetitia-Matilda Hawkins."
1814	"Weston, Anna Maria."	"Pleasure and pain, or The fate of Ellen : a novel / by Anna Maria Weston."
1814	"Battersby, John"	"Tell-tale sophas : an eclectic fable in three volumes : Founded on anecdotes, foreign and domestic / By John Battersby."
1814	"Fielding, Henry,"	"The works of Henry Fielding, esq., with An essay on his life and genius/ by Arthur Murphy, Esq."
1814	"Fielding, Henry,"	"The works of Henry Fielding, esq., with An essay on his life and genius/ by Arthur Murphy, Esq."
1814	"Fielding, Henry,"	"The works of Henry Fielding, esq., with An essay on his life and genius/ by Arthur Murphy, Esq."
1814	"Fielding, Henry,"	"The works of Henry Fielding, esq., with An essay on his life and genius/ by Arthur Murphy, Esq."
1814	"Hervey, Elizabeth, "	"Amabel, or, Memoirs of a woman of fashion in four volumes. Vol. I-IV / By Mrs. Hervey, author of The Mourtray family, &c."
1814	"Cottin, Madame (Sophie), "	"Elizabeth, or, the exiles of Siberia"
1814	"Hervey, Elizabeth, "	"Amabel, or, Memoirs of a woman of fashion in four volumes. Vol. I-IV / By Mrs. Hervey, author of The Mourtray family, &c."
1814	"Cottin, Madame (Sophie), "	"Elizabeth, or, the exiles of Siberia"
1814	"Brunton, Mary,"	"Discipline; a novel by the author of """"Self-control."""
1814	"Porter, Anna Maria,"	The recluse of Norway. By Miss Anna Maria Porter ...
1815	"Cunningham, J. W."	"A world without souls ; and, The velvet cushion / by J.W. Cunningham."
1815	"Cunningham, J. W."	"A world without souls ; and, The velvet cushion / by J.W. Cunningham."
1815	"Louis Bonaparte,"	"Maria; or, The Hollanders / by Louis Bonaparte."
1815	"Barrett, Eaton Stannard,"	"The heroine, or, Adventures of Cherubina / by Eaton Stannard Barrett."
1815	"Barrett, Eaton Stannard,"	"The heroine, or, Adventures of Cherubina / by Eaton Stannard Barrett."
1815	"Barrett, Eaton Stannard,"	"The heroine, or, Adventures of Cherubina / by Eaton Stannard Barrett."
1815	"Brackenridge, H. H."	"Modern chivalry : containing the adventures of a captain, and Teague O\'Regan, his servant / By H.H. Brackenridge."
1815	"Surr, T. S."	The magic of wealth : a novel / by T. S. Surr.
1815	"Roche, Regina Maria"	"Anna, or, Edinburgh : a novel in two volumes / by Mrs. Roche."
1815	"Gunning,"	The man of fashion : a tale of modern times / by the late Miss Gunning.
1815	"Porter, Anna Maria,"	The recluse of Norway / by Anna Maria Porter.
1815	"Mathers, John,"	"The history of Mr. John Decastro and his brother Bat, commonly called Old Crab : in four volumes / the merry matter written by John Mathers, the grave by a solid gentleman."
1815	"Johnstone, C. I."	Clan-Albin : a national tale.
1815	"Prickett,"	Warwick Castle : an historical novel / by Miss Prickett.
1815	"Mordaunt, Henry."	"Chronicles of the Ton, or, A spring and summer in London / by Henry Mordaunt."
1815	"Smollett, Tobias George,"	The adventures of Peregrine Pickle : in which are included Memoirs of a lady of quality : in two volumes.
1815	"Smollett, Tobias George,"	The adventures of Roderick Random / by T. Smollett ; with a life of the author.
1815	"Brackenridge, H. H."	"Modern chivalry : containing the adventures of a captain, and Teague O\'Regan, his servant / By H.H. Brackenridge."
1815	"Johnstone, C. I."	Clan-Albin : a national tale : four volumes in three.
1815	"Cottin,"	"Elizabeth, or, The exiles of Siberia : A tale founded upon facts / From the French of Madame Cottin."
1815	"Brydges, Egerton,"	"Archaica : Containing a reprint of scarce old English prose tracts / With prefaces, critical and biographical, by Sir E. Brydges, bart., M.P."
1815	"Swift, Jonathan,"	Gulliver\'s travels into several remote nations of the world / By Jonathan Swift ... With a sketch of his life.
1815		"Varieties of life, or, Conduct and consequences : A novel / By the author of """"Sketches of character."""
1815	"Hughs,"	"The ornaments discovered : a story, in two parts / by the author of Aunt Mary\'s tales."
1815	"Fielding, Henry,"	"The works of Henry Fielding, esq., with An essay on his life and genius/ by Arthur Murphy, Esq."
1815	"Fielding, Henry,"	"The works of Henry Fielding, esq., with An essay on his life and genius/ by Arthur Murphy, Esq."
1815	"Fielding, Henry,"	"The works of Henry Fielding, esq., with An essay on his life and genius/ by Arthur Murphy, Esq."
1815	"Fielding, Henry,"	"The works of Henry Fielding, esq., with An essay on his life and genius/ by Arthur Murphy, Esq."
1815	Author of Silvanella.	"Lady Jane\'s pocket : a novel / by the author of Silvanella, or, The gipsey."
1815	"Mant, Alicia Catherine,"	"Caroline Lismore, or, The errors of fashion : a tale / by Alicia Catherine Mant ..."
1815	"Sarrazin, Adrien de,"	"Bardouc, or, The goat-herd of Mount Taurus : an Eastern tale / translated from the French of Adrien de Sarrazin."
1816	"Burney, Sarah Harriet,"	Tales of fancy / by S. H. Burney. ...
1816	"Godwin, William,"	St. Leon : a tale of the sixteenth century / BY William Godwin.
1816	"Malory, Thomas,"	"The history of the renowned Prince Arthur, king of Britain; with his life and death, and all his glorious battles.  Likewise, the noble acts and heroic deeds of his valiant knights of the Round Table."
1816	"Burney, Sarah Harriet,"	"Clarentine : a novel / by Miss Burney, author of """"Geraldine Fauconberg,"""" """"Traits of nature,"""" &c."""
1816	"Ryley, S. W."	"The itinerant, or Memoirs of an actor. Vol. IV[-VI] / by S.W. Ryley."
1816	"Ryley, S. W."	"The itinerant, or Memoirs of an actor. Vol. IV[-VI] / by S.W. Ryley."
1816	"Jenner, J.,"	Melmoth House : a novel : in three volumes / by Mrs. J. Jenner.
1816	"Graves, Richard,"	"The spiritual Quixote, or, The summer\'s ramble of Mr. Geoffry Wildgoose. A comic romance. To which is prefixed the life of the author."
1816	"Johnson, Samuel,"	"Rasselas, : a tale. / By Samuel Johnson, LL.D."
1816	"Austen, Jane,"	"Emma: a novel. In three volumes. By the author of """"Pride and prejudice,"""" &c. &c. ..."""
1816	"Austen, Jane,"	"Mansfield Park; a novel in three volumes By the author of """"Pride and prejudice."""
1816	"Scott, Walter,"	Tales of my landlord / collected and arranged by Jedediah Cleishbotham.
1816	"Paltock, Robert,"	"The life & adventures of Peter Wilkins, a Cornish man : taken from his own mouth, in his passage to England, from off Cape Horn in America, in the ship Hector / by R.S., a passenger in the Hector."
1816	"Jacson, Frances,"	"Rhoda : a novel / By the author of """"Things by their right names"""" and """"Plain sense."""
1816	"Scott, Walter,"	"The antiquary / by the author of """"Waverley"""" and """"Guy Mannering."""
1816	"Scott, Walter,"	"The antiquary / by the author of """"Waverley"""" and """"Guy Mannering."""
1816	"Scott, Walter,"	"The antiquary / by the author of """"Waverley"""" and """"Guy Mannering."""
1816	"Appleton,"	Edgar : a national tale / by Miss Appleton.
1816	"Agg, John,"	A month in town : a satirical novel / by Humphrey Hedgehog.
1816		"Fatherless Fanny, or, A young lady\'s first entrance into life : being the memoirs of a little mendicant and her benefactors / by the author of The old English baron, &c. &c."
1816	"Jacson, Frances,"	"Rhoda : a novel / by the author of """"Things by their right names,"""" """"Plain sense,"""" &c."""
1816	"Cordova, Cordelia."	Human nature : a novel : in three volumes.
1816	"Sullivan, W. F."	The history of Mr. Rightway and his pupils : an entertaining and instructive lesson for young gentlemen / written by William Francis Sullivan.
1816	"Waterhouse, Benjamin,"	"A journal of a young man of Massachusetts : late a surgeon on board an American privateer, who was captured at sea by the British, in May, eighteen hundred and thirteen, and was confined first, at Melville island, Halifax, then at Chatham, in England, and last, at Dartmoor prison : interspersed with observations, anecdotes and remarks, tending to illustrate the moral and political characters of three nations : to which is added, a correct engraving of Dartmoor prison, representing the massacre of American prisoners / written by himself."
1816	"Fidfaddy, Frederick Augustus."	The adventures of Uncle Sam in search after his lost honor / by Frederick Augustus Fidfaddy.
1816	"Weems, M. L."	"God\'s revenge against adultery : awfully exemplified in the following cases of American crim. con. I. The accomplished Dr. Theodore Wilson, (Delaware,) who for seducing Mrs. Nancy Wiley, had his brains blown out by her husband. II. The elegant James O\'Neale, Esq. (North Carolina,) who for seducing the beautiful Miss Matilda L\'Estrange, was killed by her brother / By Mason L. Weems, author of The life of Washington."
1816	"Botsford,"	Adelaide : a new and original novel / by a lady of Philadelphia.
1816	"Waterhouse, Benjamin,"	"A journal of a young man of Massachusetts : late a surgeon on board an American privateer, who was captured at sea by the British, in May, eighteen hundred and thirteen, and was confined first, at Melville island, Halifax, then at Chatham, in England, and last, at Dartmoor prison : interspersed with observations, anecdotes and remarks, tending to illustrate the moral and political characters of three nations : to which is added, a correct engraving of Dartmoor prison, representing the massacre of American prisoners / written by himself."
1816	"Sabin, Elijah R."	The life and reflections of Charles Observator : in which are displayed the real characters of human life / by Elijah R. Sabin.
1816	"Tyler, Royall,"	"The Algerine captive, or, The life and adventures of Doctor Updike Underhill, six years a prisoner among the Algerines."
1816	"Woodworth, Samuel,"	"The champions of freedom, or, The mysterious chief : a romance of the nineteenth century, founded on the events of the war, between the United States and Great Britain, which terminated in March, 1815 / By Samuel Woodworth."
1816	Author of The citizen\'s daughter.	"My bird and my dog : a tale for youth / by the author of the Citizen\'s daughter, Idiot heiress, &c."
1816	"Juvenis,"	Mary and Fanny : A narrative / By Juvenis [pseud.] ...
1816	"Beckford, William,"	Vathek : translated from the original French.
1816		Memoirs of Oliver Cromwell and his children / supposed to be written by himself.
1816	"Burney, Sarah Harriet,"	Tales of fancy / by S. H. Burney. ...
1816	"Rowson, Susanna Haswell."	Charlotte Temple : a tale of truth ..
1816	"Waterhouse, Benjamin,"	"A journal, of a young man of Massachusetts, late a surgeon on board an American privateer, who was captured at sea by the British ... and was confined first, at Melville island, Halifax, then at Chatham, in England, and last, at Dartmoor prison : Interspered with observations, anecdotes and remarks, tending to illustrate the moral and political characters of three nations. To which is added, a correct engraving of Dartmoor prison, representing the massacre of American prisoners / Written by himself .."
1816	"Fielding, Henry,"	"The works of Henry Fielding, esq., with An essay on his life and genius/ by Arthur Murphy, Esq."
1816	"Fielding, Henry,"	"The works of Henry Fielding, esq., with An essay on his life and genius/ by Arthur Murphy, Esq."
1816	"Fielding, Henry,"	"The works of Henry Fielding, esq., with An essay on his life and genius/ by Arthur Murphy, Esq."
1816	"Fielding, Henry,"	"The works of Henry Fielding, esq., with An essay on his life and genius/ by Arthur Murphy, Esq."
1816	"Fielding, Henry,"	"The works of Henry Fielding, esq., with An essay on his life and genius/ by Arthur Murphy, Esq."
1816	"Lamb, Caroline, "	Glenarvon.
1816	"Lamb, Caroline, "	Glenarvon.
1816	"Peacock, Thomas Love,"	Headlong hall.
1816	"Roche, Regina Maria,"	"Trecothick bower; or, The lady of the west country. A tale ... By Regina Maria Roche ..."
1816	"Malory, Thomas,"	"The history of the renowned Prince Arthur, king of Britain; with his life and death, and all his glorious battles.  Likewise, the noble acts and heroic deeds of his valiant knights of the Round Table."
1816	"Scott, Walter,"	Paul\'s letters to his kinsfolk.
1817	"Porter, Anna Maria."	The knight of St. John : a romance / by Miss Anna Maria Porter ....
1817	"Porter, Anna Maria."	"The knight of St. John, a romance, by Miss Anna Maria Porter ..."
1817	"Porter, Anna Maria."	The Knight of St. John : a romance / by Anna Maria Porter.
1817		"The Irish emigrant. An historical tale founded on fact, by an Hibernian [pseud.]"
1817	"Ryley, S. W."	"The Itinerant; or, Memoirs of an actor ... By S. W. Ryley ..."
1817	"Ryley, S. W."	"The Itinerant; or, Memoirs of an actor ... By S. W. Ryley ..."
1817	"Smollett, Tobias George,"	"The adventures of Ferdinand, count Fathom, by Dr. Smollett."
1817	"Vandelure, John."	"A narrative of the travels of John Vandeluer, on the western continent : Containing an account of the conversion of an Indian chief and his family to Christianity : Being a letter written to his uncle in Philadelphia in the year 1796."
1817	"Manvill, P.D."	"Lucinda, or, The mountain mourner : Being recent facts in a series of letters / from Mrs. Manvill, in the State of New-York, to her sister in Pennsylvania."
1817	"Barrett, Eaton Stannard,"	Six weeks at Long\'s / by a late resident.
1817	"Colman, George,"	The history of Elsmere and Rosa : an episode / the merry matter written by John Mathers; the grave by a solid gentleman.
1817	"Brooke, Frances,"	Manners : a novel.
1817	"Ross,"	"The bachelor and the married man, or The equilibrium of the """"balance of comfort."""
1817	"Paulding, James Kirke,"	"Letters from the South : written during an excursion in the summer of 1816 / by the author of John Bull and Brother Jonathan, &c. &c."
1817	"Godwin, William,"	Mandeville : a tale of the seventeenth cenutry in England / by William Godwin.
1817	"Hutton, Catherine,"	The Welsh mountaineer : a novel / by Catharine Hutton.
1817		Letters of an Italian nun and an English gentleman / translated from the French of J.J. Rousseau.
1817	"Ross,"	"The balance of comfort, or, The old maid and married woman : a novel / by Mrs. Ross."
1817	"Ross,"	"The balance of comfort, or, The old maid and married woman : a novel / by Mrs. Ross."
1817	"Cuthbertson, Catherine."	"Rosabella, or, A mother\'s marriage : a novel : in five volumes / By the author of The romance of the Pyrenees, Santo Sebastiano, or, The young protector, The forest of Montalbano ..."
1817	"Cuthbertson, Catherine."	"Rosabella, or, A mother\'s marriage : a novel : in five volumes / By the author of The romance of the Pyrenees, Santo Sebastiano, or, The young protector, The forest of Montalbano ..."
1817	"Edgeworth, Maria,"	"Harrington : a tale and Ormond : a tale / by Maria Edgeworth, author of Comic dramas, Tales of fashionable life, &c. &c ; in three volumes."
1817	"Herbster, F.,"	"The cavern of Roseville, or, The two sisters : a tale / translated from the French of Madame Herbster by A. Jamieson."
1817		"The absent man : a narrative / edited by Sir Peter Plastic, Knight of the Order of the Tower and Sword."
1817		"The absent man : a narrative / edited by Sir Peter Plastic, Knight of the Order of the Tower and Sword."
1817	"Scott, Walter,"	"Guy Mannering, or, The astrologer / by the author of Waverley."
1817	"Scott, Walter,"	"Waverley, or, \'Tis sixty years since."
1817	"Erskine, Thomas Erskine,"	Armata : a fragment.
1817	"Erskine, Thomas Erskine,"	The second part of Armata.
1817	"Knapp, Samuel L."	"Extracts from the journal of Marshal Soult : addressed to a friend : how obtained, and by whom translated is not a subject of enquiry."
1817	"Neal, John,"	"Keep cool : a novel / written in hot weather, by somebody, M.D.C. &c. &c. &c. author of sundry works of great merit, never published, or read, from his-story ; reviewed by -- himself -- """"Esquire""""."""
1817	"Burney, Sarah Harriet,"	Geraldine Fauconberg  / by Miss Burney.
1817	"Edgeworth, Maria"	Comic dramas : in three acts / by Maria Edgeworth.
1817	"Cunningham, J. W."	"Sancho, or, The proverbialist / by J.W. Cunningham."
1817	"Peacock, Thomas Love,"	Melincourt / By the author of Headlong Hall.
1817	"Erskine, Thomas Erskine,"	Armata : a fragment.
1817	"Erskine, Thomas Erskine,"	The second part of Armata.
1817	"Lester, Elizabeth B."	The Quakers a tale / By Elizabeth B. Lester.
1817	"Neal, John,"	"Keep cool : a novel / written in hot weather, by somebody, M.D.C. &c. &c. &c. author of sundry works of great merit, never published, or read, from his-story ; reviewed by -- himself -- """"Esquire""""."""
1817	"Lester, Elizabeth B."	The Quakers; a tale.
1817	"Porter, Anna Maria,"	"The knight of St. John, a romance, by Miss Anna Maria Porter ..."
1817	"Ross,"	"The balance of comfort, or, The old maid and married woman : a novel / by Mrs. Ross."
1817		"The Irish emigrant. An historical tale founded on fact, by an Hibernian [pseud.]"
1818	"Austen, Jane,"	"Northanger Abbey: and Persuasion. By the author of """"Pride and prejudice"""", """"Mansfield-Park"""", &c.  With a biographical notice of the author ..."""
1818	"Hogg, James,"	"The brownie of Bodsbeck, and other tales / by James Hogg ..."
1818	"More, Hannah,"	The works of Hannah More : including several pieces never before published.
1818	"Shelley, Mary Wollstonecraft,"	"Frankenstein, or, The modern Prometheus."
1818	"Scott, Walter,"	Tales of my landlord : second series / collected and arranged  by Jedediah Cleishbotham.
1818	"Scott, Walter,"	Tales of my landlord : second series / collected and arranged  by Jedediah Cleishbotham.
1818	"Erskine, Thomas Erskine,"	Armata : a fragment.
1818	"Erskine, Thomas Erskine,"	The second part of Armata.
1818	"De Lourdoueix, M."	"Charenton, or, The follies of the age : a philosophical romance  / by M. de Lourdoueix ; translated from the French."
1818	"Scott, Walter,"	"Rob Roy / by the author of """"Waverley,"""" """"Guy Mannering,"""" and """"The antiquary."""
1818	"Scott, Walter,"	"Rob Roy / by the author of """"Waverley,"""" """"Guy Mannering,"""" and """"The antiquary."""
1818	"Brown, Thomas,"	"Brighton, or, The Steyne : a satirical novel in three volumes."
1818	"Brown, Thomas,"	"Bath : a satirical novel, with portraits / by Thomas Brown, the Elder."
1818	"Bloomfield, Obadiah Benjamin Franklin."	"The life and adventures of Obadiah Benjamin Franklin Bloomfield, M.D. : a native of the United States of America, now on the tour of Europe : interspersed with episodes, and remarks, religious, moral, public spirited, and humorous / written by himself."
1818	"Graham, Elizabeth Susanna Davenport,"	"Voyage to Locuta : a fragment, with etchings and notes of illustration : dedicated to Theresa Tidy ... / by Lemuel Gulliver, Jun."
1818	"Brooke, Frances,"	A year and a day : a novel / by Madame Panache.
1818	"Ferrier, Susan,"	Marriage : a novel.
1818	"Godwin, William,"	Mandeville : a tale of the seventeenth century in England / by William Godwin.
1818		"Lionel, or, The last of the Pevenseys : a novel."
1818	"Dallas, Alexander R.C."	"Felix Alvarez, or, Manners in Spain : containing descriptive accounts of some of the prominent events of the late peninsular war : and authentic anecdotes illustrative of the Spanish character : interspersed with poetry, original, and from the Spanish / by Alexander R.C. Dallas."
1818	"Plumptre, Anne,"	"Tales of wonder, of humour, and of sentiment; original and translated. By Anne and Annabella Plumptre."
1818		Rachel : a tale.
1818	"Maturin, Charles Robert,"	"Women, or, Pour et contre : a tale / by the author of """"Bertram,"""" &c. ; in three volumes."""
1818	"Scott, Walter,"	Tales of my landlord / collected and arranged by Jedediah Cleishbotham.
1818	"Morgan,"	Florence Macarthy : an Irish tale / by Lady Morgan.
1818	"Weems, M. L."	"God\'s revenge against gambling : exemplified in the miserable lives and untimely deaths of a number of persons of both sexes, who had sacrificed their health, wealth, and honor at gaming tables : with curious anecdotes ... / by M.L. Weems."
1818	"Weems, M. L."	"God\'s revenge against murder, or, The drown\'d wife : a tragedy as lately performed ... by Ned Findley ... / by M.L. Weems."
1818	"Strong, Titus,"	"The common reader : consisting of a variety of pieces, original and selected : intended for the use of schools, and particularly calculated for the improvement of scholars of the first & second classes in the art of reading / by T. Strong."
1818	"Hofland,"	"The son of a genius : a tale for the use of youth / by the author of The history of an officer\'s widow and family, Clergyman\'s widow and family, Daughter-in-law, etc. etc."
1818	Sabbath school teacher.	A visit to a Sabbath evening school : a narrative for children / by a Sabbath school teacher.
1818		Memoirs of Catharine Mason and Julia Mills.
1818		The old bachelor.
1818	"Taylor, Jefferys,"	"Harry\'s holiday, or, The doings of one who had nothing to do / by Jefferys Taylor ; with a preface by Miss Jane Taylor, author of Nursery rhymes, Hymns for infants, &c"
1818	"Weems, M. L."	"The drunkard\'s looking glass : reflecting a faithful likeness of the drunkard, in sundry very interesting attitudes, with lively representations of the many strange capers which he cuts at different stages of his disease : as first, when he has only """"a drop in his eye,"""" second, when he is """"half shaved,"""" third, when he is getting """"a little on the staggers or so,"""" and fourth, and fifth, and so on, till he is """"quite capsized,"""" or """"snug under the table with the dogs,"""" and can """"stick to the floor without holding on."""" / By M.L. Weems ..."""
1818	"Weems, M. L."	"God\'s revenge against adultery : awfully exemplified in the following cases of American crim. con. I. The accomplished Dr. Theodore Wilson, (Deleware,) who for seducing Mrs. Nancy Wiley, had his brains blown out by her husband. II. The elegant James O\'Neale, Esq. (North Carolina,) who for seducing the beautiful Miss Matilda L\'Estrange, was killed by her brother / By Mason L. Weems, author of The life of Washington."
1818	"Brooke, Frances,"	A year and a day : a novel / by Madame Panache.
1818	"Opie, Amelia, "	New tales by Mrs. Opie
1818	"Opie, Amelia, "	New tales by Mrs. Opie
1818	"Lester, Elizabeth B."	The Quakers: A tale /  by Elizabeth B. Lester
1818	"Lester, Elizabeth B. "	The Quakers : a tale /  By Elizabeth B. Lester.
1818	"Fielding, Henry, "	The history of Tom Jones.
1818	Sabbath school teacher.	A visit to a Sabbath evening school : a narrative for children / by a Sabbath school teacher.
1818		Memoirs of Catharine Mason and Julia Mills.
1818		"Brambleton hall : a novel, being a sequel to the celebrated expedition of Humphrey Clinker, by Tobias Smollet."
1818	"Ferrier, Susan,"	"Marriage, a novel. : In three volumes."
1818		"Women : or, Pour et contre: a tale, by the author of \'Bertram\' &c. ... In three volumes ..."
1818	"Peacock, Thomas Love,"	Nightmare Abbey: / by the author of Headlong Hall.
1818	"Porter, Anna Maria,"	The fast of St. Magdalen : a romance / by Anna Maria Porter.
1819	"Waln, Robert,"	"The hermit in America on a visit to Philadelphia : containing some account of the human leeches, belles, beaux, coquettes, dandies, cotillion parties, supper parties, tea parties, &c. &c. of that famous city, and the poets and painters of America / edited by Peter Atall, Esq."
1819		The Englishman in Paris : a satirical novel : With sketches of   the most memorable characters that have recently visited that celebrated        capital ... In three volumes.
1819	"Byron, Medora Gordon."	Celia in search of a husband / By a modern antique.
1819	T. B.	"The life and death of the Merry Deuill of Edmonton : with the pleasant pranks of Smug the Smith, Sir John, and mine host of the George about the stealing of venison / by T.B."
1819	"Scott, Walter,"	Tales of my landlord : third series / collected and arranged  by Jedediah Cleishbotham.
1819	"Scott, Walter,"	Tales of my landlord : third series / collected and arranged  by Jedediah Cleishbotham.
1819	"Brackenridge, H. H."	"Modern chivalry : containing the adventures of a captain and     Teague O\'Regan, his servant / By H. H. Brackenridge, ... With the last corrections and additions of the author. ..."
1819		Robin Hood : a tale of the olden time : in two volumes.
1819	"Benson, Maria."	The carriage / by Maria Benson.
1819	"Bigelow, Jacob,"	Varieties in woman : a novel.
1819	"Balfour, Alexander,"	"Campbell, or, The Scottish probationer : a novel."
1819		Harold the exile.
1819	"Porter, Anna Maria,"	The fast of St. Magdalen : a romance / by Miss Anna Maria Porter.
1819	"Moysey, Abel"	Forman : a tale.
1819	"Opie, Amelia Alderson,"	"The father and daughter : a tale, in prose / by Mrs. Opie."
1819	"Author of Prodigious!!!, or, Childe paddie in London."	"Gogmagog-Hall, or, The philosophical lord and the governess / by the author of Prodigious!!! or, Childe Paddie in London."
1819	"Swift, Jonathan,"	Gulliver\'s travels into several remote nations of the world / by Jonathan Swift ; with a sketch of his life.
1819	"Campbell, John,"	"Worlds displayed, for the benefit of young people, by a familiar history of some of their inhabitants."
1819	"Cervantes Saavedra, Miguel de,"	"Don Quixote de la Mancha / translated from the original Spanish of Miguel de Cervantes Saavedra by Charles Jarvis ; embellished with twenty-four highly finished engravings, from drawings designed expressly for this edition."
1819	High Dutch gentleman.	"Rabelais the Younger, or, The history of some cities and of several wonderful men and ladies in the western world / written by a High Dutch gentleman and his sweetheart, Callipyga Softbones."
1819	"Clopper, Jonas."	"Fragments of the history of Bawlfredonia : containing an account of the discovery and settlement, of that great southern continent : and of the formation and progress of the Bawlfredonian commonwealth / By Herman Thwackius ; Translated from the original Bawlfredonian manuscript, into the French language, by Monsieur Traducteur, and rendered into English, by a citizen of America.."
1819	"Irving, Washington,"	"The sketch book of Geoffrey Crayon, gent. : No. I[-VII]."
1819	"Irving, Washington,"	"The sketch book of Geoffrey Crayon, gent. : No. I[-VII]."
1819	"Irving, Washington,"	"The sketch book of Geoffrey Crayon, gent. : No. I[-VII]."
1819	"Irving, Washington,"	"The sketch book of Geoffrey Crayon, gent. : No. I[-VII]."
1819	"Irving, Washington,"	"The sketch book of Geoffrey Crayon, gent. : No. I[-VII]."
1819	"Irving, Washington,"	"The sketch book of Geoffrey Crayon, gent. : No. I[-VII]."
