1550	3570895	 34 p. :	520: 0/1				
1551	3571089	 36 p. ;	520: 0/1			595: 0/4	
1552	3571120	 36 p. ;	520: 0/2				
1553	3571220-1	 36 p. ;		591: 0/1			
1554	3571220-2	 36 p. ;		591: 0/1			
1555	3571236	 2 v. ;	520: 0/1				
1556	3571294	 36 p. ;	520: 0/2	591: 0/1			
1557	3573308	 36 p. :					
1558	3573803	 36 p. ;	520: 0/4				
1559	3573994	 36 p. ;	520: 0/1				
1560	3574011	 36 p.	520: 0/1				
1561	3574040	 36 p. ;	520: 0/2				
1562	3574061	 47 p. ;	520: 0/2				
1563	3767898	 217, [1] p. ;	520: 0/2	591: 0/1		595: 0/1	
1564	421748	 216 p.	520: 0/5			595: 0/1	
1565	4324031	 xi, [1], 199, [1] p. ;	520: 0/3				
1566	445507	 [12], xvi, 363, [1], 110 p. :	520: 0/6		594: 0/3	595: 0/1	
1567	448220	 372 p. ;	520: 0/3			595: 0/1	
1568	4814271	 iii, [1], 171, [1] p. ;	520: 0/2		594: 0/4	595: 0/2	
1569	5007461	 196 p. ;	520: 0/2	591: 0/1		595: 0/3	
1570	5021631	 2 v. ;					
1571	54717-1	 2 v. ;					
1572	54717-2	 2 v. ;	520: 0/1				
1573	55077	 3 v. ;					
1574	555749	 [3], viii-xii, [1], 14-268 p. ;	520: 0/3				
1575	570674	 [4], 236 p. ;				595: 0/1	656: 0/1
1576	573051	 3 v. ;					
1577	59069	 xii, 300 p. ;	520: 0/3		594: 0/1	595: 0/1	
1578	603543	 vi, [7]-402 p., 10 leaves of plates :	520: 0/4				
1579	72411	 2 v. ;					
1580	73075	 67, [1] p. (final page blank); 2 leaves of plates :	520: 0/1				
1581	74927	 2 v. (173 p.) ;					
1582	83954	 2 v. ;					
1583	86181	 vi, 242 p. ;	520: 0/1		594: 0/1	595: 0/1	
1584	87503	 xxiv, 200 p.	520: 0/4	591: 0/1	594: 0/1		
1585	88576	 125, [7] p. ;	520: 0/5	591: 0/1			
1586	88848	 4 v. ;					
1587	89529	 2 v. (iv, [1], 6-312 p.) ;			594: 0/2	595: 0/1	
1588	90019	 vi, [7]-169, [1] p. ;			594: 0/3	595: 0/4	
1589	957218	 xii, [12]-284 p. ;	520: 0/8		594: 0/1	595: 0/1	
1590	962416-1	 2 v. (69, [1] p.) ;	520: 0/4	591: 0/1		595: 0/1	
1591	962416-2	 2 v. (69, [1] p.) ;	520: 0/3	591: 0/1			
1592	962416-3	 2 v. (69, [1] p.) ;		591: 0/1		595: 1/2	
1593	1116	 [4], 180 p. ;	520: 0/1		594: 0/1	595: 0/1	
1594	1361026	 16 p. ;		591: 0/1		595: 0/2	
1595	1720878	 xii, 219, [1] p. ;	520: 0/6	591: 0/1			
1596	1833008	 v, [3], 124 p. ;	520: 0/3	591: 0/1	594: 0/2	595: 0/1	
1597	199942	 [16], 336, 1-40, 49-106 p. ;					
1598	200425	 [8], 401 [i.e. 399], [1] p. ;			594: 0/1		
1599	245120-1	 [8], 560 p., [2] leaves of plates :	520: 0/4	591: 0/2	594: 0/3	595: 0/4	656: 0/1
1600	245120-2	 [8], 560 p., [2] leaves of plates :	520: 0/5	591: 0/2	594: 0/1	595: 0/1	
1601	248125	 3 v. ;					
1602	253712-2	 [4], 356 p. ;	520: 0/3	591: 0/1		595: 0/1	656: 0/1
1603	255966	 [4], 9-62, [2] p. ;	520: 0/2	591: 0/1		595: 0/1	656: 0/1
1604	269315	 140, [4] p. ;	520: 0/1		594: 0/1		656: 0/1
1605	277537	 2 v.	520: 0/1	591: 0/1	594: 0/1	595: 0/2	
1606	281901	 24 p. ;	520: 0/2	591: 0/1		595: 0/1	
1607	37832	 iv, [5]-338, [2] p. (final page blank) ;	520: 0/3		594: 0/1	595: 0/1	656: 0/1
1608	40573	 170, [2] p. ;	520: 0/1				
1609	4757078	 4 v. :					
1610	4757145	 4 v. :					
1611	54439	 252 p. ;	520: 0/1			595: 0/1	
1612	54482	 [4], 298 p. ;	520: 0/2	591: 0/1	594: 0/1	595: 0/2	
1613	550390	 vi, 95, [1] p. ;	520: 0/1		594: 0/1	595: 0/1	
1614	569010	 8 v. :					
1615	58837	 2 v. ;					
1616	58980	 xii, 136, [4], 162, [2] p. ;	520: 2/3				
1617	59418	 4 v. ;					
1618	5946802	 417, [3] p., [1] leaf of plates :	520: 0/2	591: 0/1	594: 0/1		
1619	600630	 2 v. :					
1620	6996611	 207 p. ;	520: 0/5			595: 0/1	
1621	73408	 2 v. ;	520: 5/6			595: 0/2	
1622	73842	 [2], v, [2], 10-106, [2], 116 p. ;			594: 0/3		656: 0/2
1623	75030	 3 v. (246 p.) ;					
1624	75774	 xi, [1], 360 p. ;	520: 0/5	591: 0/1		595: 0/1	
1625	89573	 2 v. ;					
1626	9492	 12, 23-99, 110-119, 126-145, [1] p. ;			594: 0/1		
1627	973317	 [13], 8-353, [1] p. ;	520: 0/6	591: 0/1	594: 0/2		
1628	976233	 4 v. ;					
1629	100704	 2 v. ;					
1630	101326	 2 v. ;					
1631	101332	 4 v. ;					
1632	101337	 3 v. ;					
1633	101382	 3 v. ;					
1634	101576	 2 v. ;					
1635	102731	 2 v. ;					
1636	102798-1	 4 v. ;					
1637	102798-2	 4 v. ;					
1638	104121	 2 v. ;					
1639	105725-1	 3 v. ;					
1640	105725-2	 3 v. ;					
1641	105725-3	 3 v. ;					
1642	105744	 3 v. ;					
1643	105746	 3 v. ;					
1644	105788	 3 v. ;					
1645	105802	 xii, [1], 14-200, [2] p. (the last leaf blank) ;	520: 0/2	591: 0/1	594: 0/1	595: 0/1	
1646	105881	 4 v. ;					
1647	105979	 3 v. ;					
1648	105986	 5 v. ;	520: 0/1				
1649	105995	 3 v. ;					
1650	106006	 3 v. ;					
1651	106010	 3 v. ;					
1652	106014-1	 3 v. ;					
1653	106014-2	 3 v. ;					
1654	106016	 3 v. ;					
1655	106033	 5 v. ;					
1656	106298	 2 v. ;					
1657	106552	 2 v. ;					
1658	106616	 2 v. ;					
1659	106688	 2 v. ;					
1660	106711	 2 v. :					
1661	106811-2	 2 v. ;			594: 0/1		
1662	106819	 [2], 168 p. ;				595: 0/2	
1663	106820	 2 v. ;					
1664	106972	 2 v. :					
1665	107393-1	 2 v. ;					
1666	107393-2	 2 v. ;					
1667	107624	 2 v. ;					
1668	107701	 2 v. ;					
1669	107711	 2 v. ;					
1670	107724	 2 v. ;					
1671	107726	 2 v. ;					
1672	107728	 2 v. ;		591: 0/1			
1673	1341181	 2 v. ;					
1674	161049-2	 10 v. :					
1675	161798	 3 v. ;					
1676	161806	 3 v. ;					
1677	162466	 2 v. ;					
1678	162702	 2 v. ;					
1679	163856	 2 v. ([6], ix, [1], 264 p.) ;					
1680	163997	 2 v. ;					
1681	164001	 3 v. ;					
1682	164282	 4 v. ;					
1683	1746796	 4 v. :					
1684	1798428	 2 v. ;					
1685	1798766	 3 v. ;					
1686	1799034	 2 v. ;					
1687	1799123	 2 v. ;					
1688	1800288	 4 v. ;					
1689	1800399	 3 v. ;		591: 0/1			
1690	190185	 160 p., [4] leaves of plates :	520: 0/1				
1691	208314	 2 v. ;				595: 0/1	
1692	3136144	 352 p. ;	520: 0/8			595: 0/2	
1693	3441301	 xiv, 141, [1 p., [1] leaf of plates :	520: 0/3				
1694	3445990	 6 v. :					
1695	3450187	 [2], 341, [1] p. ;			594: 0/1		
1696	35225-1	 4 v. ;			594: 2/3		
1697	35225-2	 4 v. ;					
1698	3768971	 2 v. :					
1699	3769976	 2 v. :					
1700	4785227	 2 v. ;					
1701	57961	 3 v. ;					
1702	595131	 2 v. (x, 209, [8]; [4], 248 p.) ;		591: 0/1		595: 0/1	
1703	596561	 3 v. (vii, [8]-268 p., [8] leaves of plates) :	520: 2/3				
1704	87232-2	 2 v. ;			594: 1/2		
1705	87246	 3 v. ;					
1706	88720	 xii, [4], 174 p. ;	520: 0/3			595: 0/1	
1707	5942278	 81, [1] p., 2 leaves of plates :	520: 0/2	591: 0/1			
1708	1752858	 xxvi, [2], 360 p., [1] leaf of plates :	520: 0/7	591: 0/1		595: 0/1	
1709	102829	 2 v., [1] leaf of plates (231, [1]; 211, [5] p.) :					
1710	ocm78091842 	 240 pages ;	520: 0/1	591: 0/1		595: 0/1	
1711	ocn476765648	 [2], ii, 187, [1] pages ;	520: 0/1		594: 0/2	595: 0/5	
1712	ocm40688589 	 272 pages ;	520: 0/2	591: 0/1		595: 0/3	
1713	ocn484442023	 2 v. :					
1714	ocm06756321 	 xix, 162 pages :	520: 0/1	591: 0/1		595: 0/2	
1715	ocm13313695 	 3 volumes					
1716	ocm40733633 	 2 v. in 1, [1] leaf of plates :					
1717	ocm02861722 	 3v. :					
1718	ocm06536542 	 3v. ;					
1719	ocn486073979	 5v. :					
1720	ocm52981134 	 5v. :					
1721	ocn270121854	 3v. (iv, 320; [4], 328; [4], 258, [8] pages) ;					
1722	ocn480433456	 xxvii, 88 pages ;	520: 0/4				
1723	ocn123448855	 3 v. :					
1724	ocn482649224	 3 v. ;					
1725	ocm02892878 	 3 volumes ;					
1726	ocm21212908 	 3 v. ;					
1727	ocm00621029 	 2 preliminary leaves, 387 pages				595: 1/2	
1728	ocn607607606	 3 volumes ;					
1729	ocn940098594	 3 v. ;					
1730	ocm52859548 	 2 volumes in 1.					
1731	ocm43297821 	 2v. ;					
1732	ocm12862142 	 3v. :					
1733	ocm06853360 	 3 v					
1734	ocm04294241 	 221 pages	520: 0/3			595: 0/4	656: 0/1
1735	ocn931590936	 3 volumes ([4], 270, [2], pages ; [4], 272 pages ; [4], 220, pages) ;					
1736	ocn228695081	 2 preliminary leaves, 272 pages ;	520: 0/2			595: 0/4	
1737	ocm14975239 	 4 volumes ;					
1738	ocm13226312 	 269 pages	520: 0/1	591: 0/1	594: 0/2	595: 0/1	656: 0/1
1739	ocn841534744	 3 v. :					
1740	ocm04739245 	 4 volumes					
1741	ocm37033335 	 48 pages	520: 0/1	591: 0/1		595: 0/2	
1742	ocm16348484 	 93 pages	520: 0/3	591: 0/1		595: 0/4	656: 0/1
1743	ocm10847141 	 [1-5], 6-136 pages :	520: 0/2	591: 0/2	594: 0/3	595: 0/3	
1744	ocm29104507 	 148 pages ;	520: 0/2	591: 0/1	594: 0/1	595: 0/2	
1745	ocm06925160 	 4 volumes					
1746	ocm06929107 	 3 volumes ;					
1747	ocm20682925 	 4 volumes					
1748	ocn810531182	 3 volumes ;					
1749	ocn271241011	 181, [1] pages, VII plates :	520: 0/3			595: 0/5	
1750	ocm02060360 	 2 volumes					
1751	ocm09838110 	 [4], 180 pages, [1] leaf of plates :	520: 0/4		594: 0/1	595: 0/3	
1752	ocm06959518 	 2 volumes					
1753	ocm04300840 	 240 pages	520: 0/4	591: 0/2	594: 0/1		
1754	ocm08438237 	 [4], 217, [3] pages ;	520: 0/11	591: 0/1	594: 0/1		656: 0/2
1755	ocm02494528 	 262 pages ;	520: 0/4	591: 0/1		595: 0/2	656: 0/1
1756	ocm06968795 	 [4], 218 p. ;	520: 0/2	591: 0/2		595: 0/1	
1757	ocm13440754 	 xxiv, xxi*, xxii*, xxv-xxxi [i.e. xxxiii], 131 pages ;	520: 0/3		594: 0/1	595: 0/6	
1758	ocm10503613 	 3v. ;					
1759	ocm17381477 	 3v. ;					
1760	ocm14032243 	 4v.					
1761	ocm03596752 	 3v. ;					
1762	ocm06989179 	 3v.					
1763	ocm06977684 	 3v.					
1764	ocm01336923 	 3 volumes					
1765	ocm06977863 	 3 volumes					
1766	ocm49835584 	 3v. ;					
1767	ocm06972377 	 4v. bound in 2 books					
1768	ocm06976739 	 3v.					
1769	ocm06972448 	 4 volumes					
1770	ocm63548219 						
1771	ocm47896198 	 4v. :					
1772	ocm05062980 	 2 volumes ;					
1773	ocm27442362 	 2 volumes ;					
1774	ocm24619819 	 xi, 263 pages ;	520: 0/2			595: 0/4	
1775	ocm48799180 	 3v. ;					
1776	ocm07021553 	 3v. ;					
1777	ocm50543021 	 2v. ;					
1778	ocm07020267 	 4 volumes					
1779	ocm07026767 	 5v. :					
1780	ocm07026880 	 3v. :					
1781	ocm07032000 	 4v. :					
1782	ocn482476225	 4v. ;					
1783	ocm10448517 	 2v. :					
1784	ocn482470676	 2v. in 1 (172, 155 p.) ;			594: 0/4	595: 0/12	
1785	ocm18056772	 3v. ;					
1786	ocm07027666 	 3v. ;					
1787	ocm13310562 	 viii, 441 pages :	520: 0/3	591: 0/1		595: 0/1	
1788	ocn892596217	 iv, 187 p. ;	520: 0/2			595: 0/1	656: 0/1
1789	ocm50917140 	 3v. :					
1790	ocm13312753 	 3v. :					
1791	ocm07032578 	 [2] leaves, [iii]-viii, 421, [1] pages	520: 0/4	591: 0/2	594: 0/1	595: 0/1	
1792	ocm38981912 	 3v. :					
1793	ocn191257087	 415, [1] p., :	520: 0/3	591: 0/1	594: 0/1	595: 0/4	
1794	ocm25074779 	 3v. :					
1795	ocm04635045 	 2v. :					
1796	ocn265013947	 3 volumes ;					
1797	ocm08634631 	 3v. :					
1798	ocm07075573 	 4v. :					
1799	ocm07075706 	 4v. :					
1800	ocm07075724 	 3v. :					
1801	ocm07085107 	 4v. :					
1802	ocm07075758 	 5v. :					
1803	ocm65625364 	 3 volumes ;					
1804	ocm31393385 	 5v. :					
1805	ocm06883452 	 4v. :					
1806	ocn877490859	 3v. ;					
1807	ocm24584830 	 2 v. ([2], 270; [2], 244 p.) ;					
1808	ocn228749189	 4v. :					
1809	ocm07071452 	 3v. :					
1810	ocn913379713	 3v. :					
1811	ocn252091768	 [4], 288 p. :	520: 0/3			595: 0/3	
1812	ocm00965816 	 [4], 149, [3] pages, [4] leaves of plates :	520: 0/12	591: 0/2	594: 0/4	595: 0/5	656: 0/1
1813	ocm00742172 	 2v. ;					
1814	ocm13379341 	 2v. :					
1815	ocm09930143 	 xlviii pages, 2 leaves, 321, [1] pages	520: 0/11	591: 0/2		595: 0/2	
1816	ocn187451781	 [4], 286, [2] pages ;	520: 0/3	591: 0/1	594: 0/1	595: 0/2	656: 0/1
1817	ocm70516068 	 4v. :					
1818	ocm10377134 	 xii, 228 p. ;	520: 0/5	591: 0/2	594: 0/2	595: 0/2	
1819	ocm01180901 	 750 pages :	520: 0/3	591: 0/1		595: 0/2	
1820	ocm78001274 	 2v. :					
1821	ocn187453083	 911, [1] pages, [11] leaves of plates :	520: 0/3	591: 0/1		595: 0/2	
1822	ocm22774772 	 838 pages, [9] leaves of plates :	520: 0/3	591: 0/1	594: 0/3	595: 0/1	656: 0/1
1823	ocm21618027 	 2v. :				595: 0/1	
1824	ocm59222208 	 3 volumes ;					
1825	ocm43388336 	 viii, 436 pages :	520: 0/8		594: 0/1	595: 0/5	
