id	author name	title catalog	pub date
289811	Gildon, Charles	The post-man robb\\\'d of his mail: or, The packet broke open. Being a collection of miscellaneous letters, serious and comical, amorous and gallant. Amongst which are, The lover\\\'s sighs: or, The amours of the beautiful Stremunia and Alphonso the Wise, king of Castile, and Aragon, and earl of Provence; with with her passionate letters to the king on his chusing another mistress. In five books. By the best wits of the present age.	1719
296576	Manley	The adventures of Rivella, or, The history of the author of the Atlantis : with secret memoirs and characters of several considerable persons her cotemporaries : deliver\\\'d in a conversation to the young Chevalier d\\\'Aumont in Somerset-House Garden, by Sir Charles Lovemore / done into English from the French.	1714
986563-2	Heinsius, Nicolaas	The life and surprizing adventures of Mirandor. / Translated from the Dutch. Adorned with thirteen cuts. In two volumes.	1730
991680	Behn, Aphra	Love-letters between a nobleman and his sister : with the history of their adventures. In three parts.	1735
102839		The power of sympathy: or, The triumph of nature.  Founded in truth.	1789
106811-1	Cumberland, Richard	Arundel / by the author of the Observer.	1789
107682	Graves, Richard	Eugenius, or Anecdotes of the Golden Vale : an embellished narrative of real facts.	1786
3980197	Smollett, Tobias George	The adventures of Roderick Random : In two volumes / By Dr. Smollet.	1780
145817		Fables of Aesop and other eminent mythologists : with morals and reflections / by Sir Roger L\\\'Estrange Kt.	1738
148307		Fatal obedience, or, The history of Mr. Freeland : in two volumes.	1780
157471		The Adventures of a hackney coach.	1781
157475		The Adventures of a hackney coach.	1781
157778	Mackenzie, Henry	The man of the world : a new work of entertainment / by Mr. Mackenzie ...	1783
158787	Mackenzie, Anna Maria	Burton-Wood : in a series of letters / by a lady.	1783
158810	Berkeley, George Monck	Maria, or, The generous rustic.	1784
158817		The History of Eliza Warwick : in two volumes.	1778
161843	Gwynn, Albinia	The rencontre, or Transition of a moment : a novel, in a series of letters / by a lady : in two volumes.	1785
161978	Gueullette, Thomas-Simon	Tartarian tales, or, A thousand and one quarters of hours / written in French by M. Gueulette ; translated by Thomas Flloyd.	1785
161980	Gifford, Arthur	The omen, or, Memoirs of Sir Henry Melville and Miss Julia Eastbrook : a novel, in two volumes.	1785
162468	Le Sage, Alain-RenÈ	The adventures of Gil Blas of Santillane / a new translation, by the author of Roderick Random ; adorned with cuts, neatly engraved : in four volumes.	1785
162472		The Confessions of a coquet : a novel, in a series of letters.	1785
162474		Memoirs and adventures of a flea : in which are interspersed many humorous characters and anecdotes : in two volumes.	1785
162481		Cynthia : with the tragical account of the unfortunate loves of Almerin and Desdemona : being, a novel : illustrated with variety of the chances of fortune, moralized with many useful observations, drawn from thence, whereby the reader may reap both pleasure and profit.	1785
162682	Potter, T.	Novellettes moral and sentimental / partly original and partly compiled by the late, T. Potter, surgeon at North Shields, near Newcastle upon Tyne.	1785
164000	Pratt	Emma Corbett, or, The miseries of civil war.	1781
164383	FeÃÅnelon, FrancÃßois de Salignac de La Mothe-	The adventures of Telemachus, the son of Ulysses ... complete in twenty four books. Originally written in French ... / by Francis Salignac de La Mothe Fenelon ... ; now newly translated ... by William Henry Melmoth ... : to which are added, The life of the original author, The heads and arguments of each book ...	1785
1688620	Arnaud, FrancÃßois-Thomas-Marie de Baculard d\'	The history of Count Gleichen, a German nobleman : who received permission from Pope Gregory IX to have two wives at the same time / Translated from the French of Arnaud.	1786
1799929	Swift, Jonathan	Travels into several remote nations of the world : in four parts / by Lemuel Gulliver, first a surgeon, and then a captain of several ships, 1726.	1726
1800446-1	Bage, Robert	Barham Downs : a novel : in two volumes / by the author of Mount Henneth.	1784
1808057	Haywood, Eliza Fowler	Secret histories, novels, and poems / written by  Eliza Haywood.	1725
1839540		A view of the beau monde, or, Memoirs of the celebrated Coquetilla  : a real history in which is interspersed the amours of several persons of   quality and distinction : with several original songs by S---y C---gs Beau N---, &c. ... : to which is added The masque of life, a ballad by a person of distinction.	1731
187817-1	Croft, Herbert	Love and madness : a story too true : in a series of letters, between parties whose names would perhaps be mentioned were they less known or less lamented.	1786
187817-2	Croft, Herbert	Love and madness : a story too true : in a series of letters, between parties whose names would perhaps be mentioned were they less known or less lamented.	1786
1999542		Fables of Aesop and other eminent mythologists : with morals and reflections / by Sir Roger L\\\'Estrange Kt.	1724
214829	Haywood, Eliza Fowler	The history of Jemmy and Jenny Jessamy / by Mrs. Haywood : in three volumes.	1785
245269	Kerry, William Fitzmaurice	[Love and artifice, or, A compleat history of the amour between Lord Mauritio and Emilia : being the case of Elizabeth Fitz-Maurice, alias Leeson and the Lord William Fitz-Maurice relating to a marriage contract between them ... ]	1734
245278	Manley	Secret memoirs and manners of several persons of quality of both sexes : from the New Atalantis, an island in the Mediterranean : in four volumes : written originally in Italian.	1736
247574	Vega, Lope de	The pilgrim, or The stranger in his own country : containing a regular series of historical novels digested into four books / written originally in Spanish by ... Lope de Vega Carpio ; also Diana, a pastoral romance in four books / by George de Montemajor : with its continuation in three books by Gaspar Gil-Polo, from the Spanish original.	1738
253712-1	Hamilton, Anthony	Memoirs of the life of Count de Grammont : containing, in particular, the amorous intrigues of the court of England in the reign of King Charles II / translated from the French by Mr. Boyer.	1714
253869	Barker, Jane	The entertaining novels of Mrs. Jane Barker : in two volumes, I. Exilius, or, The banish\\\'d Roman, written (after the manner of Telemachus) for the instruction of some young ladies of quality, II. Clelia and Marcellus, or, The constant lovers, III. The reward of virtue, or, The adventures of Clarinthia and Lysander, IV. The lucky escape, or, The fate of Ismenus, V. Clodius and Scipiana, or, The beautiful captive, VI. Piso, or, The lewd courtier, VII. The happy recluse, or, The charms of liberty, VIII. The fair widow, or, False friend, IX. The amours of Bosvil and Galesia.	1719
264431	Quintana, Francisco	The most entertaining history of Hippolyto and Aminta : containing great variety of surprising events in their lives, and those of other remarkable persons, as, I. deep amorous intrigues, II. heroick enterprises, III. strange exploits of valour, IV. cruel instances of revenge, V. base examples of ingratitude, VI. mean knavish practices, VII. dismal misfortunes, VIII. miserable captivities, IX. wonderful deliverances, X. delightful tales : with many other amazing accidents, and an agreeable conclusion of the whole / translated from the original Spanish, written by that celebrated wit, Don Francisco de Quintana, by Capt. Stevens.	1729
267308	Boyd, Elizabeth	The happy unfortunate, or, the female page : a novel, in three parts / by Elizabeth Boyd ...	1732
268225	Grainger, Lydia	Modern amours, or, A secret history of the adventures of some persons of the first rank : faithfully related from the author\\\'s own knowledge of each transaction : with a key prefixed.	1733
269637	Congreve, William	Incognita, or, Love and duty reconcil\\\'d : a novel / by Mr. Congreve.	1713
274006-1	Ramsay	The travels of Cyrus : in two volumes : to which is annex\\\'d, A discourse upon the theology and mythology of the ancients / by the Chevalier Ramsay.	1727
274006	Ramsay	The travels of Cyrus : in two volumes : to which is annex\\\'d, A discourse upon the theology and mythology of the ancients / by the Chevalier Ramsay.	1727
298043	Terrasson, Jean	The life of Sethos : taken from private memoirs of the ancient    Egyptians / translated from a Greek manuscript into French, and now faithfully done into English from the Paris edition by Mr. Lediard ; in two volumes.	1732
302876	Goldsmith, Oliver	The vicar of Wakefield : a tale supposed to be written be himself. In two volumes.	1786
3064113	Melmoth, William Henry	The new universal story-teller, or a modern picture of human life : consisting of a greater variety of valuable matter ... than was ever given in any book of the kind / by William Henry Melmoth.	1785
3146725		The Hĕĕtōpădēs of Vĕĕshnŏŏ-Sărmā : in a series of connected fables, interspersed with moral, prudential, and political maxims : translated from an ancient manuscript in the Sanskreet language / With explanatory notes by Charles Wilkins.	1787
33967	Aulnoy	Ingenious and diverting letters of a lady\\\'s travels into Spain : describing the devotions, nunneries, humour, customs, laws, militia, trade, diet, and recreations of that people : intermixed with great variety of modern adventures, and surprising accidents : being the truest and best remarks extant, on that court and country ... : in two volumes.	1735
3466800		The life, voyages and adventures of Bampfylde-Moore Carew, commonly called, king of the beggars : being an impartial account of his life, from his leaving Tiverton School, at the age of fifteen, and entering into a society of gypsies, to his death ... : with a history of his travels twice through great part of America / collected and amended from his own writings, by Thomas Price ... ; to which is added, a dictionary of the cant language, used by the mendicants.	1785
3482651	Richardson, Samuel	Pamela, or, Virtue rewarded : in a series of familiar letters from a beautiful young damsel to her parents : published in order to cultivate the principles of virtue and religion in the minds of the youth of both sexes : A narrative which has it\\\'s foundation in truth; and at the same time that it agreeably entertains, by a variety of curious and affecting incidents, is entirely divested of all those images, which in too many pieces calculated for amusement only, tend to inflame the minds they should instruct : to which are prefixed, extracts from several curious letters, written to the editor on the subject / by Samuel Richardson.	1785
348412	Richardson, Samuel	Clarissa, or, the history of a young lady : comprehending the most important concerns of private life. And particularly shewing that the distresses that may attend the misconduct, both of parents and children, in relation to marriage ...	1785
349453	Richardson, Samuel	Clarissa; or, The history of a young lady. Comprehending the most important concerns of private life. And particularly shewing the distresses that may attend the misconduct both of parents and children, in relation to marriage. By Mr. Samuel Richardson.	1784
3766789	Johnson	Francis the philanthropist : an unfashionable tale.	1786
3959310	Fielding, Henry	The history of the adventures of Joseph Andrews, and his friend Mr. Abraham Adams : Written in imitation of the manner of Cervantes, author of Don Quixote / By Henry Fielding.	1780
3979903	Hawkesworth, John	Almoran and Hamet : an oriental tale / by Dr. Hawkesworth.	1780
3980016	Fielding, Henry	Amelia / by Henry Fielding, Esq.	1780
3980153	Langhorne, John	Solyman and Almena : An oriental tale / By Dr. Langhorne.	1780
3980160	Goldsmith, Oliver	The vicar of Wakefield : A tale : In two volumes / By Dr. Goldsmith.	1780
3980210	Voltaire	Zadig, or, The book of fate : an oriental history / translated from the French of M. de Voltaire by Francis Ashmore, Esq.	1780
3980224	Le Sage, Alain-RenÈ	The Devil upon two sticks / Translated from the Diable boiteux of Monsieur Le Sage ; To which are prefixed, Asmodeus\\\'s crutches, a critical letter upon the work ; and Dialogues between two chimneys of Madrid.	1780
3980233	Morell, Charles	The tales of the genii, or, The delightful lessons of Horam, the son of Asmar / faithfully translated from the Persian manuscript, and compared with the French and Spanish editions published at Paris and Madrid, by Sir Charles Morell.	1780
3980240	Fielding, Henry	The history of Tom Jones : a foundling / by Henry Fielding, Esq.	1780
4732386	Murdoch, John	Pictures of the heart : sentimentally delineated in the danger of the passions, an allegorical tale : The adventures of a friend of truth, an oriental history in two parts : The embarrassments of love, a novel : and The double disguise, a drama in two acts / by John Murdoch.	1783
4742076	Murdoch, John	Pictures of the heart : sentimentally delineated in the danger of the passions, an allegorical tale : The adventures of a friend of truth, an oriental history in two parts : The embarrassments of love, a novel : and The double disguise, a drama in two acts / by John Murdoch.	1783
4805340	Defoe, Daniel	The life and most surprising adventures of Robinson Crusoe, of York, mariner : who lived eight and twenty years in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque : with an account of his deliverance thence, and his after surprising adventures.	1780
4806147	Delany, Patrick	The life of Aristides, the Athenian, who was decreed to be banish\\\'d for his justice / translated from an Arabick manuscript, suppos\\\'d to be written originally in Greek, by Theophrastus.	1714
4807327		The inhumane husband : a novel / done from the French ; by J.M.	1726
54578	Montemayor, Jorge de	Diana. A pastoral novel. From the Spanish of George de Montemayor ...	1737
590004	Florian	The history of Numa Pompilius, second king of Rome / translated from the French of Mon. de Florian, by Miss Elizabeth Morgan.	1787
593247	Florian	The adventures of Numa Pompilius, second king of Rome / translated from the French of M. de Florian : in two volumes.	1787
593702	Haywood, Eliza Fowler	Love in excess: or, The fatal enquiry : A novel. In three parts. / By Mrs. Eliza Haywood ...	1724
600631	Palafox y Mendoza, Juan de	The new Odyssey by the Spanish Homer : being the travels of the Christian hero, Ulysses Desiderius Pius, throughout the universe, to the palace of that sovereign princess styled the science of salvation : contained in nineteen chapters, rhapsodies or visions, to be read a chapter every night, between Twelfth-Day and Candlemas-Day, as so many most diverting and instructive Christmas Nights entertainments : the whole making a fine spiritual romance, or, rather a sublime allegorical poem / being the valuable work of the learned and pious Bishop of Osma ... Don John de Palafox & Mendoza ... ; translated into most languages of Europe ...	1784
87232-1	Moore, John	Zeluco. Various views of human nature taken from life and manners, foreign and domestic ...	1789
87549	Beckford, William	An Arabian tale, from an unpublished manuscript, with notes critical and explanatory.	1786
88719		The Contrast, or The opposite consequences of good and evil habits : exhibited in the lowest ranks of rural life : for the benefit of intelligent servants and the best proficients in Sunday schools.	1787
88846	Lee, Harriet	The errors of innocence : in five volumes.	1786
89387	Smith, Charlotte Turner	Emmeline, the orphan of the castle / by Charlotte Smith : in four volumes.	1788
89525	Mackenzie, Henry	The man of feeling.	1788
101037	CrÈbillon, Claude-Prosper Jolyot de	The sopha : a moral tale / translated from the French original of Monsieur Crebillon : two vols. in one.	1787
101097		The Aerostatic spy: or, Excursions with an air balloon. Exhibiting a view of various countries, in different parts of the world; and a variety of characters in real life. By an aerial traveller.	1785
101912	Tomlins, Elizabeth Sophia	The conquests of the heart : a novel / by a young lady : in three volumes.	1785
103048	Genlis, SteÃÅphanie FeÃÅliciteÃÅ	Tales of the castle, or, Stories of instruction and delight : being Les veillées du chateau / written in French by Madame la comtesse de Genlis ... ; translated into English by Thomas Holcroft.	1785
104728	Holcroft, Thomas	An amourous tale of the chaste loves of Peter the Long, and of his most honoured dame Blanche Bazu, his feal friend Blaise Bazu, and the history of the lover\\\'s well / imitated from the original French by Thomas Holcroft.	1786
105886	Trusler, John	Modern times, or, The adventures of Gabriel Outcast / supposed to be written by himself, in imitation of Gil Blas : in three volumes.	1785
105991	Bennett	Juvenile indiscretions : a novel, in five volumes / by the author of Anna, or The Welch heiress.	1786
106698	Fuller, Anne	The son of Ethelwolf : an historical tale, in two volumes / by the author of Alan Fitz-Osborne, &c.	1789
106876	Mackenzie, Henry	The man of feeling.	1787
107487	Johnson	Francis, the philanthropist : an unfashionable tale.	1786
107488	A Lady	Elfrida, or Paternal ambition : a novel, in two volumes / by a lady.	1786
107502	Collyer, Mary	Letters from Felicia to Charlotte : containing a series of the most interesting events interspersed with moral reflections, chiefly tending to prove that the seeds of virtue are implanted in the mind of every reasonable being / by Mr. Collyer : in two volumes.	1788
107503	Fuller, Anne	The son of Ethelwolf : an historical tale / by the author of Alan Fitz-Osborne, &c.	1789
107688	A Lady	Oswald Castle, or Memoirs of Lady Sophia Woodville : a novel / by a lady.	1789
107697		The Life of Miss Catlane, or The ill effects of a hasty marriage, in a series of letters : being a complete narrative of real characters : to which is added, An essay on false friendship, or Satan\\\'s eye tooth.	1788
107708	Renwick, William	The solicitudes of absence : a genuine tale.	1788
107720		Albina : a novel, in a series of letters.	1786
156255	Johnstone, Charles	The history of John Juniper, Esq. alias Juniper Jack : containing the birth, parentage, and education, life, adventures, and character of that most wonderful and surprizing gentleman / by the editor of The adventures of a guinea.	1781
161049-1	Fielding, Henry	The works of Henry Fielding, esq.; with the life of the              author.	1784
162471	Lee, Harriet	The errors of innocence : in two volumes.	1786
162476	A Lady	The liberal American : a novel, in a series of letters / by a Lady : in two volumes.	1785
164275	A Lady	The nabob : a novel, in a series of letters / by a Lady : in two volumes.	1785
164371	Blower, Elizabeth	Maria : a novel, in two volumes / by the author of George Bateman ; vol. I[-II]	1787
1751561	Croft, Herbert	Love and madness : A story too true : In a series of letters      between parties, whose names would perhaps be mentioned, were they less known,  or less lamented ...	1780
1782313	Stedman, John	Lælius and Hortensia, or, Thoughts on the nature and objects of taste and genius : in a series of letters to two friends.	1782
1798495		Emily Herbert, or, Perfidy punished : a novel in a series of letters.	1787
1799321	Radcliffe, Ann Ward	The castles of Athlin and Dunbayne : a Highland story.	1789
1800446-2	Bage, Robert	Barham Downs : a novel : in two volumes / by the author of Mount Henneth.	1784
195147	Smollett, Tobias George	The history and adventures of an atom / by Dr. Smollett : in two volumes.	1786
215577	Haywood, Eliza Fowler	The invisible spy / by Explorabilis : in two volumes.	1788
275729		The new history of Valentine and Orson / abstracted from the French, and the best English originals ; with a new set of figures more expressive of the story, and better adapted to the entertainment of the reader, than any yet extant.	1724
289349	Burnet, Thomas	A second tale of a tub, or, The history of Robert Powel, the puppet-show-man.	1715
4324031	Eustathius	Ismene and Ismenias : a novel translated from the French / by L. H. Le Moine.	1788
445507	Ramsay	The travels of Cyrus.	1730
4814271		Favourite tales : translated from the French.	1787
5007461		The new sylph, or, Guardian angel : a story.	1788
5021631	Gomersall, A	Eleonora : a novel, in a series of letters / written by A female inhabitant of Leeds in Yorkshire.	1789
570674	Daubenton	Zélie in the desert, or, The female Crusoe / translated from the French.	1789
603543	Sheridan, Frances Chamberlaine	Memoirs of Miss Sidney Bidulph. Extracted from her own journal. / By Mrs. Sheridan. In five volumes.	1786
72411		Eleanora: from the Sorrows of Werter. A tale.	1785
73075	Hill, John	The adventures of Mr. George Edwards, a creole. By Sir John Hill.	1788
83954	Keir, Elizabeth	Interesting memoirs / by a lady : in two volumes.	1786
86181	Pott, Joseph Holden	The tour of Valentine.	1786
87503	Walpole, Horace	The castle of Otranto, a Gothic story. Translated by William Marshal, gent. [pseud.] From the original Italian of Onuphrio Muralto [pseud.] ...	1786
88848	Lemoine, Henry	The Kentish curate, or The history of Lamuel Lyttleton, a foundling /   written by himself.	1786
89529	Blower, Elizabeth	Features from life, or A summer visit / by the author of George Bateman, and Maria : in two volumes.	1788
962416-1	Treyssac de Vergy, Pierre Henri	Henrietta, Countess Osenvor : a sentimental novel. In a series of letters to Lady Susannah Fitzroy. / By Mr. Treyssac de Vergy ... In two volumes.	1785
962416-2	Treyssac de Vergy, Pierre Henri	Henrietta, Countess Osenvor : a sentimental novel. In a series of letters to Lady Susannah Fitzroy. / By Mr. Treyssac de Vergy ... In two volumes.	1785
962416-3	Treyssac de Vergy, Pierre Henri	Henrietta, Countess Osenvor : a sentimental novel. In a series of letters to Lady Susannah Fitzroy. / By Mr. Treyssac de Vergy ... In two volumes.	1785
1361026	Wagstaffe, William	The story of the St. Alb-ns ghost, or, The apparition of Mother Haggy : collected from the best manuscripts.	1712
1833008	Rowe, Elizabeth Singer	Friendship in death : in twenty letters from the dead to the living : to which are added, Thoughts on death, translated from the Moral essays of the Messieurs du Port Royal.	1728
199942	Ward, Edward	Miscellaneous writings, in verse and prose, both serious and comical : containing twenty one excellent poems upon very diverting subjects : also several pleasant letters upon various occasions, both in town and country : with merry observations and predictions upon every month, and every remarkable day throughout the year / by Mr. Edward Ward.	1718
200425	Ward, Edward	A collection of the writings of Mr. Edward Ward. ... Vol. II.	1717
245120-1	Scarron	The whole comical works of Mon. Scarron : Containing I. His Comical Romance of a Company of Stage-Players. In three Parts, Compleat : II. All his Novels and Histories : III. His Select Letters, Characters, &c. : a great part of which never before in English / translated by Mr. Tho. Brown, Mr. Savage, and others.	1712
245120-2	Scarron	The whole comical works of Mon. Scarron : Containing I. His Comical Romance of a Company of Stage-Players. In three Parts, Compleat : II. All his Novels and Histories : III. His Select Letters, Characters, &c. : a great part of which never before in English / translated by Mr. Tho. Brown, Mr. Savage, and others.	1712
248125	Aubin, Penelope	A collection of entertaining histories and novels : designed to promote the cause of virtue and honour, principally founded on facts and interspersed with a variety of beautiful and instructive incidents / by Mrs. Penelope Aubin ; and now first collected in three volumes.	1739
253712-2	Hamilton, Anthony	Memoirs of the life of Count de Grammont : containing, in particular, the amorous intrigues of the court of England in the reign of King Charles II / translated from the French by Mr. Boyer.	1714
255966	Haywood, Eliza Fowler	The mercenary lover, or, The unfortunate heiresses : being a true, secret history of a city amour, in a certain island adjacent to the kingdom of Utopia / written by the author of Memoirs of the said island.	1726
269315	Quevedo, Francisco de	The visions of dom Francisco de Quevedo Villegas, knight of the Order of St. James / made English by Sir Roger L\\\'Estrange ...	1715
277537		Female falshood: or, The life and adventures of a late French nobleman. Written by himself after his retirement, and digested by Mons. de St. Evremond ...	1722
281901	Arbuthnot, John	John Bull\\\'s last will and testament : as it was drawn up by a Welch attorney : with a preface to the Ar--p of C--ry / by an eminent lawyer of the Temple.	1713
4757078	Cervantes Saavedra, Miguel de	The history of the valorous and witty knight-errant Don Quixote of the Mancha / written in Spanish by Michael Cervantes ; translated into English by Thomas Shelton, and now printed verbatim from the 4to edition of 1620 ; with a curious set of cuts from the French of Coypel ; in four volumes.	1725
4757145	Cervantes Saavedra, Miguel de	The history of the valorous and witty knight-errant Don Quixote of the Mancha / written in Spanish by Michael Cervantes ; translated into English by Thomas Shelton and Mr. Blunt ; and now printed from the quarto edition of 1620 ; with a curious sett of cutts from the French of Coypell ; and several annotations and amendments not in any former edition ; with a preface giving an account of the present edition and explaining the nature of the work.	1733
550390	Seward, Anna	Louisa, : a poetical novel, in four epistles. / By Miss Seward.	1784
569010	Marana, Giovanni Paolo	The eight volumes of letters writ by a Turkish spy, who liv\\\'d five and forty years undiscover\\\'d at Paris: giving an impartial account to the Divan at Constantinople of the most remarkable transactions of Europe: and discovering several intrigues and secrets of the Christian courts (especially of that of France) continued from the year 1637, to the year 1682. Written originally in Arabick. Translated into Italian, from thence into English. And now published with a large historical preface and index to illustrate the whole. By the translator of the first volume.	1730
600630	Gildon, Charles	The new metamorphosis, or, pleasant transformation of the Golden ass of Lucius Apuleius of Medaura ; also the Golden spy, or, Magical wonders perform\\\'d by gold in the courts of Europe, in love and politicks, by its power on the favourite ladies in all ages : in twenty-five novels : altered and improved to the modern times and manners, exposing the secret follies and vices of maids, wives and widows, nuns, fryars and Jesuits, statesmen, and courtiers, &c. / written in Italian by Carlo Monte Socio, Fellow of the Academy of the Humoristi in Rome, and translated from the Vatican manuscripts ; to which is prefix\\\'d, the life of Lucius Apuleius. ... ; adorn\\\'d with new cuts.	1724
100704		The Disinterested nabob : a novel : interspersed with genuine descriptions of India, its manners and customs.	1787
101326	Bage, Robert	The fair Syrian : a novel / by the author of Mount Henneth,   and Barham Downs ; in two volumes.	1787
101332	Cartwright, H.	Retaliation, or The history of Sir Edward Oswald and Lady Frances Seymour : a novel, in a series of letters : in four volumes / by Mrs. Cartwright.	1787
101337	Smith, Charlotte Turner	The romance of real life / by Charlotte Smith : in three volumes.	1787
101382	Clarke, Richard	Arpasia; or, the wanderer a novel / by the author of the Nabob : in three volumes.	1786
101576	Pye, Jael Henrietta	Theodosius and Arabella : a novel, in a series of letters / by the late Mrs. Hampden Pye : in two volumes.	1786
102731		The Widow of Kent, or, The history of Mrs. Rowley : a novel.	1788
102798-1	Hayley, William	The young widow; or, the history of Cornelia Sedley, in a series of letters.	1789
102798-2	Hayley, William	The young widow; or, the history of Cornelia Sedley, in a series of letters.	1789
104121	Smythies	The stage-coach. Containing the character of Mr. Manly, and the history of his fellow-travellers ...	1789
105725-1	Reeve, Clara	The exiles; or, Memoirs of the Count de Cronstadt. By Clara Reeve ...	1788
105725-2	Reeve, Clara	The exiles; or, Memoirs of the Count de Cronstadt. By Clara Reeve ...	1788
105725-3	Reeve, Clara	The exiles; or, Memoirs of the Count de Cronstadt. By Clara Reeve ...	1788
105744		The History of Captain and Miss Rivers ... [a novel]	1787
105746	Keir, Elizabeth	The history of Miss Greville ... By the author of Interesting memoirs ...	1787
105788		Memoirs of Charles Townly / (written by himself) : in three volumes.	1789
105802		The Man of benevolence.	1789
105881	Palmer, Charlotte	Female stability, or, The history of Miss Belville : in a series of letters / by the late Miss Palmer.	1785
105979	Norman, Elizabeth	The child of woe : a novel / by Mrs. Elizabeth Norman : in three volumes.	1789
105986	Smith, Charlotte Turner	Ethelinde, or The recluse of the lake / by Charlotte Smith : in five volumes.	1789
105995		Camilla, or The correspondence of a deceased friend : in three volumes.	1788
106006	Gibbes, Phoebe	The niece, or The history of Sukey Thornby : a novel, in three volumes / by Mrs. P. Gibbes, author of the History of Lady Louisa Stroud.	1788
106010	Johnson	Juliana : a novel / by the author of Francis, the philanthropist : in three volumes.	1786
106014-1	Lee, Sophia	The recess, or A tale of other times / by the author of the Chapter of accidents.	1787
106014-2	Lee, Sophia	The recess, or A tale of other times / by the author of the Chapter of accidents.	1787
106016	Mackenzie, Anna Maria	Retribution : a novel / by the author of the Gamesters, &c. : in three volumes.	1788
106033	Burney, Fanny	Cecilia; or, Memoirs of an heiress. By the author of Evelina.	1784
106298	Brooke, Frances	The history of Lady Julia Mandeville : in two volumes / by the translator of Lady Catesby letters.	1788
106552	C----	Belinda, or, The fair fugitive : a novel / by Mrs. C---- : in two volumes.	1789
106616	Heriot, John	The sorrows of the heart : a novel, in two volumes.	1787
106688	Todd, Elizabeth	The history of Lady Caroline Rivers : in a series of letters, in two volumes / by Miss Elizabeth Todd.	1788
106711	Nicholson	The village of Martindale : a novel, in two volumes.	1787
106811-2	Cumberland, Richard	Arundel / by the author of the Observer.	1789
106819		Illusions of sentiment : a descriptive and historic novel.	1788
106820		The School for fathers, or The victim of a curse : a novel containing authentic memoirs and anecdotes, with historical facts : in two volumes.	1788
106972	White, James	Earl Strongbow, or, The history of Richard de Clare and the beautiful Geralda : in two volumes.	1789
107393-1	Thomson, William	The Man in the moon; or, Travels into the lunar regions by the Man of the people.	1783
107393-2	Thomson, William	The Man in the moon; or, Travels into the lunar regions by the Man of the people.	1783
107624		The Triumphs of fortitude : a novel, in a series of letters : in two volumes.	1789
107701	Nicholson	Orlando and Seraphina : a Turkish story.	1787
107711		Saint Julian\\\'s Abbey : a novel, in a series of letters : in two volumes.	1788
107724	Author of the Bastard	Death\\\'s a friend : a novel / by the author of the Bastard, &c., &c.	1788
107726	Author of Eliza Cleland	The predestined wife, or Force of prejudice : a novel, in a series of letters / by the author of Edward and Sophia, Powis Castle, and Eliza Cleland : in two volumes.	1789
107728	Bennett	Agnes De-Courci : a domestic tale, in two volumes / by Mrs. Bennett ...	1789
161049-2	Fielding, Henry	The works of Henry Fielding, esq.; with the life of the author.	1784
161798	Montolieu, Isabelle de	Caroline of Lichtfield : a novel ; translated from the French by Thomas Holcroft.	1786
161806	Montolieu, Isabelle de	Caroline of Lichtfield : a novel ; translated from the French by Thomas Holcroft.	1786
162466	Mackenzie, Anna Maria	The gamesters : a novel, in two volumes / by the authoress of Burton-Wood and Joseph.	1786
162702	Arnaud, FrancÃßois-Thomas-Marie de Baculard d\'	Warbeck : a pathetic tale, in two volumes.	1786
163856	James, William	The letters of Charlotte, during her connexion with Werter.	1786
163997	Fielding, Sarah	The history of Ophelia / published by the author of David Simple.	1787
164001	Trusler, John	Modern times, or, The adventures of Gabriel Outcast / supposed to be written by himself, in imitation of Gil Blas.	1786
164282	Bennett	Anna, or, Memoirs of a Welch heiress : interspersed with anecdotes of a nabob : in four volumes.	1786
1746796	Le Sage, Alain-RenÈ	The adventures of Gil Blas of Santillane : a new translation by the author of Roderick Random : adorned with 33 cuts, neatly engraved : in four volumes.	1782
1798428		The minor, or History of George O\\\'Nial, Esq..	1788
1798766	Johnstone, Charles	The adventures of Anthony Varnish, or, A peep at the manners of society / by an adept.	1786
1799034	Hawke, Cassandra	Julia de Gramont / by the right honorable Lady H**** in two volumes.	1788
1799123	Hervey, Elizabeth	Melissa and Marcia, or, The sisters : a novel.	1788
1800288		The amicable Quixote, or, The enthusiasm of friendship.	1788
1800399		The life and adventures of Anthony Leger, Esq., or, The man of shifts.	1789
190185	Lennox, Charlotte	Henrietta / by Mrs. Lennox : in two volumes.	1787
208314	Pigott, Harriet	Excessive sensibility, or The history of Lady St. Laurence : a novel.	1787
3136144	Swift, Jonathan	The travels of Lemuel Gulliver into several remote nations of the world : Who was first a surgeon, and then a captain of several ships : In four parts.	1787
3441301		Gulliver revived : containing singular travels, campaigns, voyages, and adventures in Russia, the Caspian Sea, Iceland, Turkey, Egypt, Gibralter, up the Mediterranean, on the Atlantic Ocean, and through the centre of Mount Etna into the South Sea : also, an Account of a voyage into the moon and Dog-star : with many extraordinary particulars relative to the cooking animal in those planets, which are here called the human species / by Baron Munchausen.	1788
3445990	Sterne, Laurence	The life and opinions of Tristram Shandy, gentleman.	1782
3450187	A Lady	The Platonic guardian, or, History of an orphan / By a lady.	1788
35225-1	Smith, Charlotte Turner	Emmeline, the orphan of the castle.	1788
35225-2	Smith, Charlotte Turner	Emmeline, the orphan of the castle.	1788
3768971	Heliodorus	The adventures of Theagenes and Chariclea : a romance / translated from the Greek of Heliodorus.	1789
